start,end,text
177820,186200," человека месяца"" консультировался с Андреем Юршовым. То есть, настолько это какой-то чувак был, к сожалению."
186200,191840," Одно из интересных вещей, которые он сделал, это он сделал свой язык программирования. Так называемый"
191840,197660," учебный алгоритмический язык. Он тут даже упоминается в доме кнута и все такие дела. Так,"
197660,206820," учебный алгоритмический язык, да-да-да. Он еще называется русский алгоритмический язык, но я не знаю почему,"
206820,214560," потому что есть статья на украинском, в котором упоминается этот же сам язык. То есть, я не знаю,"
214560,220800," может быть, он переводился на украинский в советское время, но, да, то есть, как бы, есть вариант русского и"
220800,234460," есть вариант украинского. Что интересно в этом языке? То, что он полностью кириллический. Да, то есть, он полностью кириллический, но, насколько я знаю, они просто взяли алгол и перевели его. Точно так же, как с 1СК, они взяли visual basic и просто перевели его."
234460,253280," И вроде бы он даже где-то используется при обучении, то есть, есть какой-то и практикум. Я не знаю, как вообще сейчас образование в России по computer science, люди реально это используют, да? То есть, кто-то прям вот реально этот язык использует и все дела."
253280,271820," Ну, да. В общем, где-то используют этот язык. Так или иначе. А, в школе изучали. Ну, понятно. Интересно. Ну, так вот. Что я хотел сделать сегодня? Что я хотел сделать?"
272280,282500," Я хотел пойти по стопам величайшего советского ученого Андрея Петровича Ярешова и его учебного алгоритмического языка"
282500,292720," И создать свой, свой с нуля, хороший учебный язык."
292720,295800," Хуя!"
295800,303620," Он реально так и называется. Я создал язык, который называется хороший учебный язык. Хуя!"
304180,311300," И когда у вас в следующий раз возникнет вопрос. А на каком языке лучше всего начинать программирование в 2024 году?"
311300,313400," Ответ будет..."
313400,314360," На хуя!"
314360,316780," Поехали!"
316780,318540," Давайте посмотрим на этот язык."
318540,325600," В общем, первое, что вам нужно сделать, это получить каким-то образом компилятор хуя."
325600,330400," Компилятор хуя называется..."
330400,333420," Хуяк. Ну, как с растом, да?"
333600,337320," То есть, компилятор раст называется раст-си, да?"
337320,340980," А вот компилятор хуя называется хуяк."
340980,343680," Так или иначе."
343680,347080," То есть, если мы попытаемся запустить компилятор хуя,"
347080,349020," это выглядит вот так."
349020,350560," У него там есть подкоманды всякие там."
350560,354700," Можно скомпилировать, можно проинтерпетировать, можно посмотреть справку и все такое."
354700,357980," Давайте напишем, ну, привет, мир."
357980,359780," Да, то есть, простейший привет, мир."
359780,361720," То есть, напишем привет."
362020,364380," И расширением для языка хуя..."
364380,365700," Привет, хуя."
365700,370860," Даже не ожидал, что так будет смешно."
370860,371080," Ладно."
371080,380860," В общем, язык, он синтаксически был вдохновлен учебным логоветическим языком,"
381100,382740," но он не основан на нем."
382740,384880," Он просто вдохновленный, да."
384880,389460," Что интересно, у этого языка было жесткое ограничение."
389460,394460," В самом начале разработки этого языка я его разрабатывал в течение четырех месяцев."
394460,396420," В течение четырех месяцев."
396420,398360," И я даже его не закончил."
398360,400920," Там много есть незаконченных каких-то вещей."
401580,408500," То есть, этот компилятор может просто на середине дэна сломаться, потому что я что-то там не реализовал."
408500,410500," Но в целом он уже юзабельный."
410500,412280," В целом он уже юзабельный."
412280,413780," На нем что-то можно писать."
413780,422880," И одно из ограничений, которое я заметил, это то, что очень неудобно переключаться между кириллической и латинской раскладкой."
423880,432480," Поэтому синтаксис этого языка разрабатывался с учетом того, чтобы минимизировать или вообще устранить переключение раскладки."
432480,437920," То есть, если вы находитесь в кириллической раскладке Юцукен, вы в ней должны оставаться."
437920,440080," То есть, это такое ограничение."
440080,445620," Поэтому за счет этого синтаксис языка немножечко странный."
445620,448420," Он немножечко странный."
448420,451960," Именно потому, что я пытался минимизировать количество переключения раскладок."
451960,458620," Так или иначе, точкой входа в программу является процедура, называемая главной."
458620,463880," Процедура определяется при помощи ключевого слова PRO."
463880,465800," Главная."
465800,474640," И операционные скобки, то есть это скобки начала и конца тела, это NCH и KC."
474640,477100," NCH и KC."
477100,481100," Что интересно, у меня, кстати, с ЕМАКСом какая-то фигня. Нет, все нормально."
481960,488140," Так вот, чтобы напечатать что-то на консоль, у нас есть функция специальная, называется печать."
488920,500380," И что интересно, что интересно, кстати, то, что в русском языке мы на самом деле не используем, мы не используем вот эти английские лапки."
501360,503840," То есть лапки это в целом английская фигня."
503840,506080," В русском языке мы используем ёлочки."
506080,508720," Так вот, этот язык поддерживает ёлочки."
508720,512460," То есть можно написать привет, мир."
512460,516380," И это будет, да, язык поддерживает, блядь, ёлочки, да."
517420,522540," Но если вы не можете их набрать, я их набираю через, через Compose, да."
522540,526520," То есть можно подумать, что это противоречит, как бы, философии переключения раскладки."
526520,531380," Но клавиша Compose работает даже в кириллической раскладке, если вы правильно на Linux настроите."
531380,535280," Ну, если у вас нет возможности, можете использовать буржуйские лапки."
535280,537500," Ничего страшного, он их тоже поддерживает."
538180,540240," В общем, что, делаем хуяк."
540240,542020," Блядь, это хуяк."
542020,545440," Буквально хуячим код."
545440,549920," Так, комп, под командой комп, и мы делаем привет хуя."
549920,552300," Так вот, что эта фигня делает?"
552300,555080," Эта фигня генерирует ассемблер."
555080,560960," Эта хуйня генерирует ассемблер, а потом генерирует исполняемый файл."
560960,563240," То есть идея взята из порфа."
563240,565820," То есть он работает так же, как порф."
566500,570180," Более того, он статически типизируемый."
570180,573400," То есть на этапе компиляции происходит проверка и все дела."
573400,579440," То есть на самом деле он похож в чем-то на Pascal."
579440,581640," То есть он очень близок к Pascal в этом смысле."
581640,585200," Если посмотрим на этот файл, здесь у нас есть просто ассемблер,"
585200,588980," и здесь по метке есть инструкции промежуточного представления."
588980,591240," Intermediate representation по-английски."
592240,596920," И да, то есть каждая инструкция, она транслируется в определенный набор инструкций."
596920,599160," И в целом это вот программа."
599160,603320," И если мы запустим эту программу здесь, да, привет."
603320,605640," Она пишет привет мир."
605640,607920," Кстати, она новую строку не напечатала."
607920,610240," Я совершенно забыл поставить новую строку."
610240,614420," То есть мы тоже кириллические символы используем для новой строки."
614860,617400," Это тоже кириллические символы."
617400,619100," Можно перекомпилировать."
619100,622680," И кстати, у подкоманды компиляции есть флаг пуск."
622680,624620," То есть он умеет скомпилировать."
624620,629840," Умеет компилировать и сразу же запускать, что очень удобно."
629840,634960," То есть он как бы генерирует файл, потом генерирует вот эту штуку,"
634960,637500," и потом он запускает ее и пишет привет мир."
637500,639540," То есть это вот так вот работает."
639540,641940," Довольно-таки прикольно."
641940,644820," Ну вот в целом это вот такой вот язык."
644820,646020," Такой вот язык."
646020,650940," Кстати, использовать елочки – это довольно-таки интересная тема."
650940,652680," Это довольно-таки интересная тема."
652680,653240," Знаете почему?"
653240,656180," Потому что они симметричные."
656180,661260," То есть начало и конец строкового литерала разные."
661260,666280," Что означает, что ты их можешь вкладывать в друг друга."
666940,678380," И ты можешь написать лексический анализатор, который проверяет вложенность этих скобочек и устраняет нужду в их экранировании."
678380,684940," То есть буквально лексический анализатор считает, насколько сильно они вложены,"
684940,687880," и он их включает в буквальном смысле."
687880,690540," Тебе не нужно их экранировать, потому что очевидно."
691040,694480," Потому что очевидно, что они полностью сбалансированы."
694480,698040," То есть лексический анализатор проявляет баланс этих скобочек."
701160,703280," Так вот, давайте запускаем."
703280,708000," И как видите, у нас есть здесь елочки."
708000,709880," То есть это довольно-таки удобно."
709880,719540," Что интересно, это позволяет использовать лапки внутри елочек тоже без экранирования."
719540,725740," И точно так же это позволяет использовать елочки внутри лапок тоже без экранирования."
725840,728800," Потому что неочевидностей никаких нету."
728800,730840," Никаких неочевидностей нету."
730840,732840," То есть довольно-таки удобно."
732840,734880," Так."
734880,736840," У нас куча всяких сабов."
736840,738820," Давайте, наверное, посмотрим."
738820,741460," Заакнолоджим, так сказать."
741460,744180," Так, так, это было yesterday."
744180,747980," Спасибо, Coin, the tier 1 subscription."
747980,750280," Johnny DeReste, thank you so much for teach crime."
750280,752020," Ah, yes, I can understand some words."
752020,752860," I'm really sorry."
752860,755040," So it's gonna be only one day."
755440,756360," So, bear with me."
756360,757020," Bear with me."
757020,759740," Amblinov, спасибо большое за tier 1."
759740,764100," Я изучаю русский язык, чтобы сдать экзамен, когда перееду в Россию."
764100,765780," Интересно."
765780,767080," Ну, ладно."
767080,768840," Удачи в изучении языка."
768840,770000," Amblinov."
770000,773160," Azeroth, thank you so much."
773160,775020," Спасибо большое за Twitch Prime."
775020,776620," Сообщение."
776620,779640," Интересно, тоже есть программирование язык полностью на немецком."
780320,787320," На самом деле, ничто не запрещает чисто технически вообще любой алфавит использовать."
787320,792700," Насколько я знаю, вроде бы персы тут делали какой-то свой язык с арабской вязью."
792700,793880," Буквально."
793880,803060," То есть, я видел скриншоты где-то в интернете в качестве мема, что буквально там на фарси с арабской вязью буквально язык программирования."
803060,803820," Что-то таком было."
804280,805340," На французском тоже есть."
805340,809500," Ну, все как бы нации как бы пытаются на арабском."
809500,810820," Но это не совсем на арабском."
810820,813420," Персы же не на арабском говорят, они говорят на фарси."
813420,822320," Это вообще языки из двух разных групп, но только они один и тот же скрипт используют, один и тот же как бы алфавит."
822320,822920," Ну, почти."
822920,823960," Немножко отличается."
826280,830420," Yeah, I'm talking about Arabic and 4C."
830420,841660," So, we were talking about that I saw some languages, programming languages, that use, like, Arabic script, similar to how we are using Cyrillic script right now."
841660,844120," So, which is rather fascinating, I think."
844120,845460," But I don't know if it's true or not."
845460,847480," I just saw it as a meme somewhere on the internet."
847480,850300," Right, I don't know how much that is true."
850300,851920," Так."
851920,854200," Ну, так шо."
854660,857220," Давайте что-нибудь напишем интересное на этом языке."
857220,864140," Так вот, функция печать, кстати, работает так же, как в write.ln в Pascal."
864140,874920," То есть, если хочется между строк поставить какое-то число, то его ставится через запятую."
874920,878100," То есть, эта функция, так сказать, вариодична."
878100,880840," Я думаю, так это говорится по-английски."
880840,881600," Вариодична."
882140,889320," Но, насколько я знаю, по дефолту она не будет, да-да-да-да, она не будет работать по дефолту, потому что надо включить стандартную библиотеку."
889320,892780," То есть, без стандартной библиотеки работают только строки."
892780,894320," Можно печатать только строки."
895120,900540," Если хочется какие-то дополнительные типы, нужно включить стандартную библиотеку, которую я назвал прелюдия."
900540,901900," Да, прелюдия."
901900,905620," То есть, по аналогии с Haskell, либо что-то типа такого."
906420,908920," И тогда он будет уже все это печатать."
908920,911700," Здесь можно, наверное, пробилок поставить."
911700,912220," Да-да-да."
912220,914500," То есть, это вариодичная функция."
914500,916440," Что интересно, как она работает."
916440,921600," Она просто ищет функцию печать."
921600,924340," Печать целого."
924340,924720," Да."
924840,928760," Потому что тип этого значения — это целое."
928760,932920," И внутри этой функции уже написан код."
932920,938860," Уже написан код, который просто как бы рендерит, так сказать."
938860,941920," Рендерит это число в последовательность символов,"
941920,945320," а потом уже, используя печать строк, печатает эту строку."
945320,945980," Да."
945980,948780," То есть, это именно так и работает."
948780,952840," То есть, давайте, наверное, что-нибудь такое интересное определим."
952840,954360," Можно определить там переменные."
954620,957540," То есть, переменные объявляются через ключевое слово per."
957540,958940," Да."
958940,963660," И затем пишется имя, потом двоеточие, а потом тип."
963660,964880," То есть, целое, например."
964880,969260," То есть, есть, насколько я знаю, сейчас есть несколько типов."
969260,970700," Не так много типов на самом деле."
970700,974460," Целое, которое является знаковым 64-битным."
974460,977600," Это знаковое 64-битное."
977600,978880," Это аналог интегера."
978880,981260," Есть еще натуральное."
981260,984540," Это тоже 64-битное."
984540,986420," Но оно беззнаковое."
986420,993120," То есть, я попытался, короче, назвать их по аналогии с множествами в математике."
993120,994940," То есть, множество целых чисел."
994940,997900," Оно от минус бесконечности до плюс бесконечности."
997900,999600," А натуральное, начиная там с нуля."
999600,1001620," Ну, там, короче, есть такая проблема."
1001620,1006960," То, что в России у нас принято не включать ноль в натур..."
1006960,1008200," Да, да, да, да, да, да, да, да."
1008200,1010020," Это стандартная тема."
1010020,1016680," В России не принято включать ноль в набор натуральных чисел."
1016680,1020040," А как бы на Западе принято."
1020040,1022680," То есть, я не знал на самом деле, как это обойти."
1022680,1026920," Поэтому я решил, что буду использовать западную интерпретацию этого множества."
1026920,1030000," Поэтому натуральный чисел включает в себя ноль."
1030740,1031820," Не только в России."
1031820,1032460," Ну, понятно."
1032460,1036960," То есть, часть мира считает, что она находится в множестве натуральных чисел."
1036960,1038240," Часть мира считает, что нет."
1038240,1039980," Но неважно."
1039980,1042460," То есть, в данном языке натуральный включает ноль."
1042460,1045680," То есть, это осознанное решение, потому что..."
1045680,1047040," А как я это, блин, сделаю?"
1047040,1049280," То есть, я просто хотел сделать аналог unsigned."
1049280,1051160," Но так или иначе."
1051160,1053920," Далее, что можно сделать?"
1053920,1056200," Можно заранее назначить какое-нибудь значение."
1056200,1059920," Можно, допустим, написать какой-нибудь простенький алгоритм."
1059920,1062040," Там печати Fibonacci, например."
1062040,1063860," То есть, первые два числа Fibonacci."
1063860,1064700," Это ноль и один."
1064700,1066860," Будет как-то выглядеть вот так."
1066860,1071200," И давайте организуем какой-нибудь цикл, который будет в цикле все это делать."
1071200,1073400," Есть цикл while."
1073400,1074860," Он называется цикл пока."
1074860,1078420," И можно сказать, пока а."
1078420,1079860," Меньше."
1079860,1082140," И тут начинается, блядь, проблема, сука."
1082140,1084440," Меньше, больше."
1084440,1085720," Все дела."
1087720,1097960," В кириллической раскладке, в кириллической раскладке нету возможности написать треугольных скобочек и квадратных скобочек."
1097960,1100000," Ну, просто, просто, вообще."
1100000,1102320," Убрали."
1102320,1104120," Никак, блядь, это не сделать."
1104520,1106580," То есть, надо переключать, сука, раскладку."
1106580,1109060," Сука, раскладку надо переключать."
1109060,1109900," Это неудобно."
1109900,1113360," Я сидел, думал, как удобнее сделать."
1113360,1115680," Я не хочу использовать там меньше."
1115680,1117580," Ну, потому что это кринж."
1117580,1118680," Ну, то есть, ну, реально."
1118680,1119780," Ну, это кринж какой-то."
1119860,1123620," МН, ну, это читать неудобно."
1123620,1128200," В общем, я пришел к такому дурацкому синтаксису."
1128200,1131600," Меньше обозначается как минус вопросительный знак."
1131600,1136720," И минус, и вопросительный знак можно напечатать в кириллической раскладке."
1137840,1143820," То есть, пока а меньше, допустим, тысячи, мы делаем цикл."
1143820,1145040," Почему это меньше?"
1145040,1147660," Минус означает меньше."
1147660,1149200," Минус означает меньше."
1149200,1151860," Если вы хотите сказать больше, вы ставите плюс."
1151860,1155700," То есть, меньше, больше."
1155700,1158040," Меньше, больше."
1158040,1161460," Мнемоника, в принципе, очень хорошая, очень хорошо запоминается."
1161460,1166640," Если вы хотите сказать меньше либо равно, вы ставите равно после вопросительного знака."
1166840,1169600," Это меньше, меньше либо равно."
1169600,1172840," Больше, больше либо равно."
1172840,1177160," То есть, если вы хотите проверить, что какое-то значение в каком-то диапазоне,"
1177160,1182940," можно сказать 0 меньше либо равно а."
1182940,1189840," И, есть, кстати, ключевое слово и, а меньше, чем 100."
1189840,1191480," То есть, выглядит это вот так."
1191480,1194220," Немножечко странно поначалу, но потом привыкаешь."
1194220,1195620," Потом привыкаешь."
1195620,1198120," Как минимум, не надо переключать раскладку."
1198120,1200440," Как минимум, не надо переключать раскладку."
1200440,1201840," На чем написан компилятор?"
1201840,1203940," А это уже очень хороший вопрос."
1203940,1205720," Он написан на Rusty."
1205720,1211460," В общем, я могу показать, как выглядит исходный код этого компилятора."
1214460,1221080," Это исходный код компилятора находится в папке исходники."
1221080,1223660," Давайте посмотрим на эту папку."
1223660,1230120," У нас здесь находится 8 файлов."
1230860,1231860," И каждый файл..."
1231860,1245000," В общем, если вы посчитаете количество строк."
1246460,1249180," 5 тысяч строк."
1249180,1251080," Сука."
1251080,1252920," 5 тысяч строк."
1252920,1256240," Полностью на русском."
1256240,1260000," Я это говно писал 4 месяца."
1260000,1261540," Я ебанулся."
1261540,1264600," Дело в том, что если в самом хуя"
1264600,1266700," все оптимизировано так,"
1266700,1268540," чтобы не надо было переключать раскладку,"
1269240,1271140," в Rusty нихуя не оптимизировано."
1271140,1276420," Нихуя не оптимизировано."
1276420,1278740," То есть, я сидел и жрал этот кактус"
1278740,1280560," специально ради шутки."
1280560,1282280," Специально ради вас."
1282280,1283620," Сука, смейтесь."
1283620,1287480," Смешная шутка."
1287480,1289360," Смешная."
1289360,1290820," Шутка смешная."
1290820,1293280," Спасибо."
1293280,1294880," Так вот."
1294880,1297720," То есть, здесь находится генератор всего этого."
1299240,1299600," Да."
1299600,1301220," Сам компилятор."
1301220,1302180," Сам компилятор."
1302180,1304540," Кажется, это самый большой."
1304540,1305060," Да, да, да."
1305060,1306300," Это самый большой кусок кода."
1306300,1309500," Это 2500 строк кода."
1309500,1312040," И тут дохуя говна."
1312040,1312920," Господи."
1312920,1314640," Это же просто пиздец."
1314640,1316720," Часть вещей даже не закончена."
1316720,1317600," Ну, ладно."
1317600,1319000," Тут компиляция типов хер с ним."
1319000,1321940," Ну, в общем, да."
1321940,1326100," Anyway."
1326100,1327240," Так."
1327240,1328860," Давайте вернемся обратно."
1328860,1329920," К написанию."
1329920,1333820," В общем, нам нужно организовать цикл."
1333820,1334840," Организовать цикл."
1334840,1339780," Пока А меньше 100, например."
1339780,1340040," Да."
1340040,1341040," Пока А меньше 100."
1341040,1342900," Что мы будем делать?"
1342900,1345340," Ну, я думаю, мы будем печатать А."
1345340,1347600," То есть, берем и печатаем печать А."
1347600,1351560," Ну, и, конечно же, в конце хотим поставить новую строку."
1351560,1351820," Да."
1351820,1352820," Печать А."
1353860,1356200," Дальше нам нужно вычислить следующее."
1356200,1359020," Следующее значение."
1359020,1360880," Следующее число Фибоначчи."
1361280,1363660," То есть, нам нужно организовать еще одну переменную."
1363660,1366020," То есть, будет В."
1366020,1367380," То есть, А, Б, В."
1367380,1370120," Если я помню алфавит правильно, я могу не помнить алфавит."
1370120,1371700," Над."
1371700,1373740," Кстати, это не совсем над."
1373740,1375000," Это целые числа."
1375000,1375240," Да."
1375420,1377740," По умолчанию у меня тут целые числа, ненатуральные."
1377740,1381640," Ну, и В изначально будет А плюс В."
1381640,1384040," То есть, это следующее число Фибоначчи."
1384040,1387100," Ну, и далее В."
1387100,1388980," Это будет А."
1388980,1393280," Наверное, нет."
1393280,1394720," Это А будет В."
1394720,1396280," А будет В."
1397040,1398740," А, Б, это В."
1398740,1401600," А, где, где двоеточие."
1401600,1402680," В, это В."
1402680,1406240," И, в принципе, все, я думаю."
1406240,1408780," Да, в принципе, все."
1408780,1414460," То есть, мы вычисляем числа Фибоначчи до сотого."
1414460,1418040," То есть, это не будет 100, потому что они растут очень быстро."
1418040,1419400," Но это будет до сотого числа."
1419400,1421280," Давайте, наверное, запустим."
1421280,1422640," И, пожалуйста, числа Фибоначчи."
1423580,1426640," 0, 1, 3, 5 и так далее, и тому подобное."
1426640,1428920," Можно даже, например, тысячу сюда поставить."
1428920,1430660," И, как видите, все прекрасно работает."
1430660,1431760," Все замечательно работает."
1431760,1436540," Самое прикольное то, что можно объявлять переменные в локальной области видимости."
1436540,1439020," То есть, он их аллоцирует на стеки."
1439020,1443920," Там вообще, не знаю, насколько инновационная система,"
1443920,1448240," но, блядь, я просто дзен для себя открыл,"
1448240,1451860," когда понял, как можно вообще, в принципе, аллоцировать разные объекты на стеки"
1451860,1453880," и как их можно передавать и все дела."
1453880,1456360," Потому что это просто офигенно."
1456360,1459320," В этом языке, например, есть массивы."
1459320,1459500," Да."
1459500,1464560," То есть, можно определить массивы, например, переменные числа."
1464560,1464880," Да."
1464880,1469240," И можно сказать, массив какого-то определенного размера."
1469240,1471560," 10 целых чисел."
1471560,1472040," Да."
1472040,1473320," 10 целых чисел."
1474020,1478340," И, допустим, можно заполнить этот массив там этими числами."
1478340,1480180," Есть цикл для кста."
1480180,1482440," Есть цикл для."
1483500,1487480," И он автоматически определяет переменную, целочисленную переменную."
1487480,1488700," Ей можно дать название."
1488700,1490380," В данном случае мы можем назвать ее индекс."
1490380,1495420," И мы будем итерироваться от 1 до 10."
1495420,1498560," Ну, видите, мы здесь дуплицируем как бы выражение."
1498560,1501460," Для этого у нас есть константные выражения."
1501460,1503520," То есть, можно сказать, константа, объем."
1503520,1505420," Можно даже его использовать."
1506080,1508520," Ему можно вынести вот эту штуку вот сюда."
1508520,1510520," А, я сказал, вынести сюда."
1510520,1511040," Сука."
1511040,1512800," Объем."
1512800,1514360," И потом объем."
1514360,1516660," Можно сделать начало, конец."
1516660,1520380," И здесь мы будем делать числа, индекс."
1520380,1523960," Но тут такая проблема, что массивы индексируются с нуля."
1523960,1524380," Да."
1524380,1527480," Соответственно, если мы будем вот так вот итерироваться,"
1527480,1529560," нам нужно будет тогда минус 1 сюда ставить."
1529560,1533860," А чтобы минус 1 не ставить, нужно сделать 0 и минус 1 здесь."
1533860,1537380," То есть, в какой-то момент где-то минус 1 мы должны поставить."
1537380,1540600," И я для себя понял, что как-то красивее делать это вот так."
1540600,1543000," Не знаю почему, но мне как-то больше нравится."
1543000,1543740," Да."
1543740,1546360," И дальше, что мы можем сделать?"
1546360,1549160," Мы назначаем индекс для этого массива."
1549160,1550800," Ну, вот такие вот вещи можно делать."
1550800,1551460," Да."
1551460,1553160," Потом можно проитерироваться."
1553160,1560680," Проитерироваться и напечатать все числа в данном массиве."
1560680,1563220," То есть, это все будет работать."
1563340,1568020," И, кстати, индексация массивов, заметьте, заметьте, заметьте, господа,"
1568020,1570980," она через круглые скобки."
1570980,1573140," Не через квадратную."
1573140,1574680," Через круглые."
1574680,1578920," Опять же, потому что в русской раскладке у нас нету, блядь, квадратных скобок."
1578920,1581660," Поэтому приходится использовать круглые."
1581660,1583340," Ну, в принципе, это нормально."
1583340,1585260," Даже АД это делает."
1585660,1589480," То есть, как бы, раз АДА может это делать, то почему я не могу это делать?"
1589480,1590400," То есть, в принципе, нормально."
1590400,1592080," В принципе, нормально."
1592080,1594800," То есть, вот так вот мы работаем с массивами."
1594800,1598180," То есть, массив, он алоцируется в статической памяти здесь."
1599180,1601180," Можно запустить эту всю хуйню, посмотреть."
1601180,1603340," И, как видите, он напечатал 1, 2, 3."
1603340,1606440," Но он даже не поставил, блядь, сука, новую строку."
1606440,1608460," Давайте сделаем новую строку."
1608460,1609540," Новую строку."
1609540,1610620," А то нихуя не видно."
1611760,1612760," Да, вот, пожалуйста."
1612760,1614900," То есть, от 1 до 10."
1614900,1617540," От 1 до 10."
1617540,1618860," Что интересно?"
1618860,1619980," Что интересно?"
1619980,1620900," Массивы."
1620900,1628400," Массивы можно передавать по значениям в качестве аргумента функции и возвращать из функции."
1628400,1630300," Все это можно делать."
1630300,1635160," Допустим, можно, во-первых, число определить внутри функции."
1635160,1637840," И какую-нибудь функцию сделать."
1637840,1639720," Сгенерить массив."
1640520,1644380," А потом сказать, что эта функция возвращает этот самый массив."
1644380,1646900," Давайте назовем их сгенерить числа."
1646900,1648520," То есть, мы генерируем числа."
1648520,1650000," Здесь мы их генерируем."
1650000,1653840," А потом мы возвращаем эти числа."
1653840,1654800," Числа."
1654800,1655960," Как-то так."
1655960,1658140," А потом у нас будет главное вот здесь."
1658140,1658840," Главное."
1658840,1660860," Сначала КЦ."
1660860,1669100," И потом я могу сказать числа, массив, объем, целых."
1669280,1676360," И я могу теперь просто вызвать эту функцию и назначить ее сюда."
1676480,1679180," И все это будет иметь семантику значения."
1679180,1682480," И все это будет иметь семантику значения."
1682480,1688800," То есть, я потом могу проитерироваться по этому массиву и его напечатать вот так."
