start,end,text
4528320,4558300," We're going to do, okay."
4558300,4588280,", okay."
4588300,4618280," We're going to do, okay."
4618280,4648260," We're going to do, okay."
4648260,4678240," We're going to do, okay."
4678240,4708220," We're going to do, okay."
4708220,4738200," We're going to do, okay."
4738200,4768180," We're going to do, okay."
4768180,4798160," We're going to do, okay."
4798160,4828140," We're going to do, okay."
4828140,4858120," We're going to do, okay."
4858120,4888100," We're going to do, okay."
4888100,4918080," We're going to do, okay."
4918080,4948060," We're going to do, okay."
4948060,4978040," We're going to do, okay."
4978040,5008020," We're going to do, okay."
5008020,5038000," We're going to do, okay."
5038000,5067980," We're going to do, okay."
5067980,5097960," We're doing, okay."
5097960,5127940," We're going to do, okay."
5127940,5157920," We're going to do, okay."
5157920,5187900," We're going to do, okay."
5187900,5217880," We're going to do, okay."
5217880,5247860," We're going to do, okay."
5247860,5277840," We're going to do, okay."
5277840,5307820," We're going to do, okay."
5307820,5337800," We're going to do, okay."
5337800,5367780," We're going to do, okay."
5367780,5397760," We're going to do, okay."
5397760,5427740," We're going to do, okay."
5427740,5457720," We're going to do, okay."
5457720,5487700," We're going to do, okay."
5487700,5517680," We're going to do, okay."
5517680,5547660," We're going to do, okay."
5547660,5577640," We're going to do, okay."
5577640,5607620," We're going to do, okay."
5607620,5637600," We're going to do, okay."
5637600,5667580," We're going to do, okay."
5667580,5697560," We're going to do, okay."
5697560,5727540," We're going to do, okay."
5727540,5757520," We're going to do, okay."
5757520,5787500," We're going to do, okay."
5787500,5817480," We're going to do, okay."
5817480,5847460," We're going to do, okay."
5847460,5877440," We're going to do, okay."
5877440,5907420," We're going to do, okay."
5907420,5937400," We're going to do, okay."
5937400,5967380," We're going to do, okay."
5967380,5997360," We're going to do, okay."
5997360,6027340," We're going to do, okay."
6027360,6057340," We're going to do, okay."
6057340,6087320," We're going to do, okay."
6087320,6117300," We're going to do, okay."
6117300,6147280," We're going to do, okay."
6147280,6177260," We're going to do, okay."
6177260,6207240," We're going to do, okay."
6207240,6237220," We're going to do, okay."
6237220,6267200," We're going to do, okay."
6267200,6297180," We're going to do, okay."
6297180,6327160," We're going to do, okay."
6327160,6357140," We're going to do, okay."
6357140,6387120," We're going to do, okay."
6387120,6417100," We're going to do, okay."
6417100,6447080," We're going to do, okay."
6447080,6477060," We're going to do, okay."
6477060,6507040," We're going to do, okay."
6507040,6537020," We're going to do, okay."
6537020,6567000," We're going to do, okay."
6567000,6596980," So, what we're going to do, okay."
6596980,6626960," We're going to do, okay."
6626960,6656940," We're going to do, okay."
6656940,6686920," We're going to do, okay."
6686920,6716900," We're going to do, okay."
6716900,6746880," We're going to do, okay."
6746880,6776860," We're going to do, okay."
6776860,6806840," We're going to do, okay."
6806840,6836820," We're going to do, okay."
6836820,6866800," We're going to do, okay."
6866800,6896780,", okay."
6896780,6926760," We're going to do, okay."
6926760,6956740," We're going to do, okay."
6956740,6986720," We're going to do, okay."
6986720,7016700," We're going to do, okay."
7016700,7046680," We're going to do, okay."
7046680,7076660," We're going to do, okay."
7076660,7106640," We're going to do, okay."
7106640,7136620," We're going to do, okay."
7136620,7166600," We're going to do, okay."
7166600,7196580," We're going to do, okay."
7196580,7226560," We're going to do, okay."
7226560,7256540," We're going to do, okay."
7256540,7286520," We're going to do, okay."
7286520,7316500," We're going to do, okay."
7316500,7346480," We're going to do, okay."
7346480,7376460,", okay."
7376460,7406440," We're going to do, okay."
7406440,7436420,", okay."
7436440,7466420," We're going to do, okay."
7466420,7496400," We're going to do, okay."
7496400,7526380," We're going to do, okay."
7526380,7556360," We're going to do, okay."
7556360,7586340," We're going to do, okay."
7586340,7616320," We're going to do, okay."
7616320,7646300," We're going to do, okay."
7646300,7676280," We're going to do, okay."
7676280,7706260," We're going to do, okay."
7706260,7736240," We're going to do, okay."
7736240,7766220," We're going to do, okay."
7766220,7796200," We're going to do, okay."
7796200,7826180," We're going to do, okay."
7826180,7856160,", okay."
7856160,7886140," We're going to do, okay."
7886140,7916120," We're going to do, okay."
7916120,7946100," We're going to do, okay."
7946100,7976080," We're going to do, okay."
7976080,8006060," We're going to do, okay."
8006060,8036040," We're going to do, okay."
8036040,8066020," We're going to do, okay."
8066020,8096000," We're going to do, okay."
8096000,8125980," We're going to do, okay."
8125980,8155960," We're going to do, okay."
8155960,8185940," We're going to do, okay."
8185940,8215920," We're going to do, okay."
8215920,8245900," We're going to do, okay."
8245900,8275880," We're going to do, okay."
8275880,8305860," We're going to do, okay."
8305860,8335840," We're going to do, okay."
8335840,8365820," We're going to do, okay."
8365820,8395800," We're going to do, okay."
8395800,8425780," We're going to do, okay."
8425780,8455760," We're going to do, okay."
8455760,8485740," We're going to do, okay."
8485740,8515720," We're going to do, okay."
8515720,8545700," We're going to do, okay."
8545700,8575680," We're going to do, okay."
8575680,8605660," We're going to do, okay."
8605660,8635640," We're going to do, okay."
8635640,8665620," We're going to do, okay."
8665620,8695600," We're going to do, okay."
8695600,8725580," We're going to do, okay."
8725580,8755560," We're going to do, okay."
8755560,8785540," We're going to do, okay."
8785540,8815520," We're going to do, okay."
8815520,8845500," We're going to do, okay."
8845500,8875480," We're going to do, okay."
8875480,8905460," We're going to do, okay."
8905460,8935440," We're going to do, okay."
8935440,8965420," So, if we're going to do, okay."
8965420,8995400," We're going to do, okay."
8995400,9025380," We're going to do, okay."
9025380,9055360," We're going to do, okay."
9055360,9085340," We're going to do, okay."
9085340,9115320," We're going to do, okay."
9115320,9145300," We're going to do, okay."
9145300,9175280," We're going to do, okay."
9175280,9205260," We're going to do, okay."
9205260,9235240," We're going to do, okay."
9235240,9265220," We're going to do, okay."
9265220,9295200," We're going to do, okay."
9295200,9325180," We're going to do, okay."
9325180,9355160," We're going to do, okay."
9355160,9385140," We're going to do, okay."
9385140,9415120," We're going to do, okay."
9415120,9445100," We're going to do, okay."
9445100,9475080," We're going to do, okay."
9475080,9505060," We're going to do, okay."
9505060,9535040," We're going to do, okay."
9535040,9565020," We're going to do, okay."
9565020,9595000," We're going to do, okay."
9595000,9624980," We're going to do, okay."
9624980,9654960," We're going to do, okay."
9654960,9684940," We're going to do, okay."
9684940,9714920," We're going to do, okay."
9714920,9744900," We're going to do, okay."
9744900,9774880," We're going to do, okay."
9774880,9804860," We're going to do, okay."
9804860,9834840," We're going to do, okay."
9834840,9864820," We're going to do, okay."
9864820,9894800," We're going to do, okay."
9894800,9924780," We're going to do, okay."
9924780,9954760," We're going to do, okay."
9954760,9984740," We're going to do, okay."
9984740,10014720," And on top of, okay."
10014720,10044700," We're going to do, okay."
10044700,10074680," We're going to do, okay."
10074680,10104660," We're going to do, okay."
10104660,10134640," We're going to do, okay."
10134640,10164620," We're going to do, okay."
10164620,10194600," We're going to do, okay."
10194600,10224580," We're going to do, okay."
10224580,10254560," We're going to do, okay."
10254560,10284540," We're going to do, okay."
10284540,10314520," We're going to do, okay."
10314520,10344500," We're going to do, okay."
10344500,10374480," We're going to do, okay."
10374480,10404460," We're going to do, okay."
10404460,10434440," We're going to do, okay."
10434440,10464420," We're going to do, okay."
10464420,10494400,", okay, we're going to do, okay."
10494400,10524380," We're going to do, okay."
10524380,10554360," We're going to do, okay."
10554360,10584340," We're going to do, okay."
10584340,10614320," We're going to do, okay."
10614320,10644300," We're going to do, okay."
10644300,10674280," We're going to do, okay."
10674280,10704260," We're going to do, okay."
10704260,10734240," We're going to do, okay."
10734240,10764220," We're going to do, okay."
10764220,10794200," We're going to do, okay."
10794200,10824180," We're going to do, okay."
10824180,10854160," We're going to do, okay."
10854160,10884140," We're going to do, okay."
10884140,10914120," We're going to do, okay."
10914120,10944100," We're going to do, okay."
10944100,10974080," We're going to do, okay."
10974080,11004060," We're going to do, okay."
11004060,11034040," We're going to do, okay."
11034040,11064020," We're going to do, okay."
11064020,11094000," We're going to do, okay."
11094000,11123980," We're going to do, okay."
11123980,11153960," We're going to do, okay."
11153960,11183940," We're going to do, okay."
11183940,11213920," We're going to do, okay."
11213920,11243900," We're going to do, okay."
11243900,11273880," We're going to do, okay."
11273880,11303860," We're going to do, okay."
11303860,11333840," We're going to do, okay."
11333840,11363820," We're going to do, okay."
11363820,11393800," We're going to do, okay."
11393800,11423780," We're going to do, okay."
11423780,11453760," We're going to do, okay."
11453760,11483740," We're going to do, okay."
11483740,11513720," We're going to do, okay."
11513720,11543700," We're going to do, okay."
11543700,11573680," We're going to do, okay."
11573680,11603660," We're going to do, okay."
11603660,11633640," We're going to do, okay."
11633640,11663620," We're going to do, okay."
11663620,11693600," We're going to do, okay."
11693600,11723580," We're going to do, okay."
11723580,11753560," We're going to do, okay."
11753560,11783540," We're going to do, okay."
11783540,11813520," We're going to do, okay."
11813520,11843500," We're going to do, okay."
11843500,11873480," We're going to do, okay."
11873480,11903460," We're going to do, okay."
11903460,11933440," We're going to do, okay."
11933440,11963420," We're going to do, okay."
11963420,11993400," We're going to do, okay."
11993400,12023380," We're going to do, okay."
12023380,12053360,", we're going to do, okay."
12053360,12083340," We're going to do, okay."
12083340,12113320,", we're going to do, okay."
12113320,12143300," So, we're going to do, okay."
12143300,12173280," We're going to do, okay."
12173280,12203260," We're going to do, okay."
12203260,12233240," So, we're going to do, okay."
12233240,12263220," Cool, so, okay."
12263220,12293200," We're going to do, okay."
12293200,12323180,", okay."
12323180,12353160," We're going to do, okay."
12353160,12383140," We're going to do, okay."
12383140,12413120," So, okay."
12413120,12443100," We're going to do, okay."
12443100,12473080," We're going to do, okay."
12473080,12480060,", okay, this is, okay."
12480060,12503060," Okay, this is, okay."
12503060,12533040," If you can do, okay."
12533040,12563020," So, okay."
12563020,12593000,", okay."
12593000,12622980," We're going to do, okay."
12622980,12652960," We're going to do, okay."
12652960,12682940," We're going to do, okay."
12682940,12712920,", okay."
12712920,12742900," We're going to do, okay."
12742900,12772880," We're going to do, okay."
12772880,12802860," We're going to do, okay."
12802860,12832840,", okay."
12832840,12862820," We're going to do, okay."
12862820,12892800," Okay, okay."
12892800,12922780,", okay."
12922780,12952760," We're going to do, okay."
12952760,12982740," We're going to do, okay."
12982740,13012720," We're going to do, okay."
13012720,13042700," We're going to do, okay."
13042700,13072680," We're going to do, okay."
13072680,13102660," We're going to do, okay."
13102660,13132640," We're going to do, okay."
13132640,13162620," We're going to do, okay."
13162620,13192600," We're going to do, okay."
13192600,13222580," We're going to do, okay."
13222580,13252560," We're going to do, okay."
13252560,13282540," We're going to do, okay."
13282540,13312520," We're going to do, okay."
13312520,13342500," We're going to do, okay."
13342500,13372480," We're going to do, okay."
13372480,13402460," We're going to do, okay."
13402460,13432440," We're going to do, okay."
13432440,13462420," We're going to do, okay."
13462420,13492400," We're going to do, okay."
13492400,13522380," We're going to do, okay."
13522380,13552360," We're going to do, okay."
13552360,13582340," We're going to do, okay."
13582340,13612320," We're going to do, okay."
13612320,13642300,", okay."
13642300,13672280," We're going to do, okay."
13672280,13702260," We're going to do, okay."
13702260,13732240," We're going to do, okay."
13732240,13762220," We're going to do, okay."
13762220,13792200," We're going to do, okay."
13792200,13822180," We're going to do, okay."
13822180,13852160," We're going to do, okay."
13852160,13882140," Okay, so let's search for, okay."
13882140,13912120,", what the fuck."
13912120,13942100," We're going to do, okay."
13942100,13972080," We're going to do, okay."
13972080,14002060," We're going to do, okay."
14002060,14032040," We're going to do, okay."
14032040,14062020," We're going to do, okay."
14062020,14092000," We're going to do, okay."
14092000,14121980," We're going to do, okay."
14121980,14151960," We're going to do, okay."
14151960,14181940," We're going to do, okay."
14181940,14211920," We're going to do, okay."
14211920,14241900," We're going to do, okay."
14241900,14271880," We're going to do, okay."
14271880,14301860," We're going to do, okay."
14301860,14331840," We're going to do, okay."
14331840,14361820," We're going to do, okay."
14361820,14391800," And then we're going to do, okay."
14391800,14421780," We're going to do, okay."
14421780,14451760," We're going to do, okay."
14451760,14481740," We're going to do, okay."
14481740,14511720," And also, we're going to do, okay."
14511720,14541700," We're going to do, okay."
