start,end,text
436960,443520," language and by writing that in rust i think we can achieve like around like 60 fps at least uh maybe"
443520,456080," even more we'll see um so speed violence divorce my tea is ready"
464080,472640," so"
490640,513760," 60 fps maybe even 69 how about that can your game achieve 69 fps hello hello welcome welcome welcome"
516480,526880," so the first abstraction that we need to introduce is a board essentially we always uh render everything"
526880,532960," into this abstract board which is essentially array of cells uh maybe since it's an array of cells it"
532960,541760," would make sense to introduce uh the cells themselves so they're going to be numerations uh so what kind"
541760,549440," of cells that we're going to have uh let me take a look at regalic here and so maybe in regalic itself we"
549440,551120," have a bunch of cells"
551120,562080," so we definitely have empty uh then we have a room floor a room floor is this dot right so you you are"
562080,568080," inside of the room so and you're standing on the room floor and that's what it is empty essentially doesn't"
568080,576800," have anything it's a void right it's a void um oh my god i had a dream where you coded a game in rust it"
576800,580800," became true you're still dreaming by the way so um"
580800,590000," so we also have a vertical wall and vertical wall is basically this thing uh and uh we're gonna have a"
590000,597440," horizontal wall uh and horizontal wall is essentially this thing pretty straightforward so passage passage is a"
597440,604880," little bit more interesting so in the official regalic uh it's basically a hash sign uh but i can actually"
604880,613680," demonstrate you did we f oh i think we apt for a brief moment i really apologize for that yeah we apt for a brief moment"
621200,627520," yeah okay so if we take a look at the original rogue uh third"
627520,639040," uh oh oh rogue doesn't work from team ux unfortunately well we can detach from the team ux session and just go"
639040,648480," without the team ux right and if we do something like that and still doesn't work why my rogue doesn't work"
649280,654080," you have to rebuild it and maybe i'm gonna rebuild it from scratch let me actually rebuild it from scratch"
654080,665360," so it's gonna work now it still doesn't work but okay in the original um"
665360,672480," in the original rogue there were like these passages that uh looked like hash signs and whatnot"
673120,684080," uh maybe we can even google that original uh rogue game surprise stream hello welcome everyone uh so is"
684080,692240," there any screenshot of the yeah basically this this is actually really strange but uh passage is just this"
692240,698720," thing and you can go through these passages and this is one of the cell uh why is the guy because i need to"
698720,705200," rewrite my game from haskell to russ because in haskell it's very slow i need to speed up my game and"
705200,709200," i'm not that great okay so you're giving me too much credit i'm actually very very dumb"
721920,726960," so this is you know you long long tea yeah this is what it is"
726960,737040," it's very good actually i really i don't know how much caffeine it contains"
739120,749120," but hopefully enough for me to uh finish this project one day"
749120,751200," cheers"
759680,770240," okay okay okay we're good to go um so yeah we have passages and um uh we also have doors"
770240,780000," wait next door um so one of the things i want to be able to do i want to be able to convert a cell to"
780000,785600," its corresponding character so let's actually do have implementation of a cell uh where we're going to"
785600,793360," have something like two char right which accepts a pointer to self right and returns you a single"
793360,800240," character right and we're going to match the self and see what we're going to have here so can i just"
800240,807040," do something like this i'm not really proficient in rust so i might do very stupid things so correct"
807040,811840," me if i'm doing something super stupid just just let me know if i'm doing something stupid if i forgot a"
811840,816960," semicolon somewhere or something like that just let me know in the chat just scream at me sodding"
816960,819200," you forgot to add that thing there"
819200,825760," if you don't add it oh my god i'm gonna unsubscribe so basically yeah feel free to do so"
825760,830800," uh right so we're gonna do it like that and"
830800,836800," uh we're gonna return in here so we're supposed to be returning characters if something is empty we're"
836800,844880," gonna return in a space a room floor is a dot a vertical wall is pipe uh so horizontal is this"
844880,847120," passage is this and a door is plus"
847120,853120," my my coat fell apart i'm sorry"
853120,856960," don't you hate when your coat just all of a sudden"
859120,862800," falls apart i hate it every time every time it happens so"
862800,870720," yeah it's for some reason in rust mode um yeah this happens"
870720,882400," yeah my coat just accidentally fell all over the place exactly that's exactly what happened"
885360,893840," okay so yes let's see if this sheet compiles cargo build"
893840,909200," combine oh sh*t uh help to watch the invariant qualify"
910960,914240," pattern binding is name is the same as the invariant of the cell"
914240,918480," but what's interesting is that it's a warning right"
918480,931360," ah i see yeah so it thinks it's a variable you think it's a variable uh okay so this is gonna be like"
931360,940400," this i have a reflex to press alt q to reformat my code and it actually does this weird thing for some"
940400,941120," reason"
941120,952320," i don't know why but it does that okay enum cell uh enum is never used really okay let's try to use it"
952320,957360," for example if i take uh something like this and i take the passage and i convert it to"
957360,965840," char uh it's not really a rust fmt because i'm not really using rust fmt uh rust fmt maybe i can do"
965840,974480," a rust format buffer yeah there we go uh and let me see if it's gonna compile it doesn't even compile"
974480,980880," uh okay because it's a cell passage there we go uh some of them don't work"
982960,986160," and maybe i should do run not ruin yes"
988080,994480," uh okay so and it's printed this thing which is correct which is absolutely correct so okay we"
994480,1000720," have cells and stuff like that who cares uh i want to introduce um an abstraction that i introduced"
1000720,1006800," the my original again i want to introduce abstraction called board that's right i want to introduce"
1006800,1016560," abstraction called board uh and a board has basically a particular size so it's a two-dimensional"
1016560,1023440," array of things so that means the board is actually a generic right and i want it to have um"
1023440,1031120," um how to say that like in internal cells but the word cell is actually yeah maybe elements and this"
1031120,1036640," entire thing is going to be array of a particular size but i also want the size to be sort of customizable"
1036640,1046240," all right i want the size to be customizable um oh by the way recently in a recent uh version of rust"
1046240,1052240," we introduced like uh the constant parameters of the generics or something like that so can i do"
1052240,1057680," something like this now i think i should be able to do something like this now right and uh then"
1057680,1064000," something like this i don't remember if in an array um the first one is the type in the second one is the"
1064000,1071200," number i really don't remember uh const generic just like yeah the exact thing that uh was supported"
1071200,1075680," in c++ for decades finally in rust i'm really happy i'm really happy about that"
1076240,1084560," so okay let me see what we can do in here uh it's going to be derive uh debug um and can i now create"
1084560,1094480," this thing somewhere um so if i want to create like just board i will have to initialize it somehow"
1094480,1102960," right so that means i need to do something like board um i don't know default"
1106240,1110320," will this be up on github like of course it's going to be on github later of course of course"
1110320,1116800," of course so it's going to be available for everyone so uh let's implement the board and as far"
1116800,1121600," as i know if you do implementation you also have to pass these things like that uh do i have to do"
1121600,1127280," something like this if i have uh the generic uh constants stuff like that i think i should be able to"
1127280,1129200," yeah i think it does make sense to do it like that"
1131360,1136080," you forgot the semicolon after the default oh yeah thank you so much thank you thank you thank you"
1136080,1140400," like i don't know what i would do without you like i mean obviously compiler would never help me"
1140400,1147680," so i really appreciate it is this an apple fool's meal what is no i mean it's it's almost like"
1147680,1154800," april 2nd uh in my in my time why why would i do an april's full joke so late"
1157280,1161600," it's not like i'm trying or like i'm afraid to miss out on the meme no i don't really care about"
1161600,1165920," it of course like i'm genuinely want to rewrite this in rust seriously i don't know what you guys"
1165920,1172560," talking about does this require a dlsls i don't know what is the lsss what is what is it i'm i don't"
1172560,1182720," know anything about programming i'm sorry okay so uh let's let's do something um this is going to be"
1182720,1190640," default can i actually basically say derive default is that a thing you can do in rust holy"
1190640,1196320," shit can i just derive default and it automatically will generate a default for me is that a thing i"
1196320,1201600," can do i think it will be kind of kind of cool okay let's let's actually find out let's see what"
1201600,1211520," the compiler will tell us all right so um expected semicolon but found that uh i'm not quite sure"
1211520,1218400," so let me take a look rust array type you still have 16 minutes to write game in elisp"
1218400,1227360," why would i write a game in elisp if i have rust i don't understand that i'm sorry um okay so this is the"
1227360,1232880," type and this is the amount of uh things uh and i don't understand why this doesn't work do you guys"
1232880,1237840," know why it doesn't work it just doesn't make any sense to me uh cons generic are unstable"
1237840,1249840," why are they still unstable and excuse me um so am i using an old rust is that is that an old rust"
1251280,1257200," guys guys guys guys guys is is that an old rust that doesn't have the generic const or something i i"
1257200,1273920," guess we okay i guess we have to update i mean of course we need to use the latest rust let's let's do"
1276480,1286240," uh"
1286240,1302160," sleepy or clip yeah since i'm russian c and s they look the same to me because in in cyrillic c is actually an"
1302160,1309440," s letter so yeah sometimes my russian brain brain reads it as sleepy instead of clipping so i really"
1309440,1318800," apologize for that it's like the same thing with uh germans or swedes swedes when they read j as y right"
1318800,1325600," an r slider yes all right let's try to compile this shit um"
1327440,1335920," okay it doesn't really complain about const stuff anymore but um still something strange like am i"
1335920,1344400," supposed to like put a comment here uh the trade default is not implemented for uh"
1344400,1353520," you know what i think uh yeah we have to do something like this yeah so t also has to be defaultable if you"
1353520,1361200," want uh the board to be defaultable yeah i think that makes sense uh what else do we have is not implemented"
1361200,1367440," there's no defaults for arrays the following conditions are found"
1372080,1382880," zero size array as default 10 sizes and 31 others i suppose it's one of those hard-coded arrays that"
1382880,1388960," yeah yeah i don't remember that so in rust it's kind of similar to haskell actually right it's kind"
1388960,1394720," of similar to haskell if you take a look at the default uh default thingy there's a ton of hard-coded"
1394720,1405920," implementations um it's like 32 yeah 32 hard-coded array implementations i remember i actually remember"
1405920,1416000," that uh i kind of like hit that at some point when i was trying to use arrays as like hash maps uh but"
1416000,1422080," yeah what is default default is an interface for values that have a default value uh right for example"
1422080,1428720," an integer may have a default value as zero right so things that may have a default value for for those"
1428720,1434560," things you just call default and they give you a default value for i8 which is the basically one"
1434560,1442400," byte assigned bind it's also going to be zero probably um so for a string it might be an empty string um"
1442400,1446800," so yeah you see it's like anything that can have a default"
1446800,1450880," night stream yes exactly"
1450880,1456400," rust nightly rust nightly stream"
1456400,1465520," sorry anyways so you're gonna easily default this into your shits"
1471840,1479440," don't play the paint me um all right so"
1479440,1490880," what can we do in here is there any way as compile time to say uh if n is less than 32"
1490880,1498800," and it won't allow any instances of this which don't match this condition is it possible to have conditions"
1498800,1506000," compile time conditions on const generics really but it's such a logical thing to have right"
1506000,1510560," i think it's it's a very logical thing to have that would be cool"
1510560,1517600," implement default manually i guess that's what i'll have to do but i don't know how to do that i'm not"
1517600,1523600," really proficient in the rust so we'll have to learn all the things all right so let's do impel board"
1528400,1536080," uh so this one also probably has to be default uh const and use size i'm not sure if i have to do this"
1536080,1543360," kind of things but um my eyes feel so dry when they blink yeah same"
1543360,1555200," um i think we have to do something like implement default for board yes and what uh default has to have"
1556160,1561040," it has to have it has to have yeah it just uh returns the default self"
1561040,1575200," so and one of the things i can do in here i think i can just return"
1577200,1584080," this uh uh this uh t default right this is going to be t default and"
1584080,1588880," and i think that should work i think i think that's fine"
1588880,1592480," what do you guys think is it is it gonna work i think i think it should work"
1592480,1600400," uh while parsing this uh undefined"
1601760,1610240," um need to call it ah yeah that's right thank you thank you so much uh expected identifier okay so"
1610240,1615440," maybe i have to do that as well uh yeah so we're not gonna do that"
1615440,1623760," oh now it complains about completely different thing that's cool so now can i say sell and um"
1624640,1632480," we're gonna have 10 cells right so we're gonna have 10 cells in here uh uh expected one oh yeah"
1632480,1641280," so i also have to do this thing uh is it gonna work now uh default exists board but the trade bonds"
1641280,1647840," were not satisfied oh yeah this is because cell doesn't have a default value so can we now implement"
1647840,1656240," default for the cell as well implement default for the cell and if we do uh default for this specific"
1656240,1665120," thing the default one is going to be um cell empty so we're going to keep an empty cell in here okay"
1665120,1673200," uh all right so here is another problem uh if this is intentional prefix it with board and yeah it kind"
1673200,1678880," is intentional so do i need to do anything else here okay uh the trade copy is not implemented for"
1678880,1687120," t but why do they have to be copy because i'm obviously trying to move the copy trade is um"
1687120,1698560," are we really copying ah i see it is true because we're using one element and we need to copy it over"
1698560,1708240," several elements yeah you're defaulting it once and copying is it possible with like to implement"
1708240,1715520," that but without implementing copy for t does anyone know that uh because like that would make sense like"
1715520,1723040," just allocate some space allocate some memory and iterate through each one and just set a value to that"
1723040,1728320," like you don't have to copy you can just create them every time you can just make an default"
1728320,1734320," cool calls why can't we make like n default calls that would be cool i think uh is it possible"
1734320,1747280," does anyone know i think there is a method for that but it's unstable that's tip uh all right so"
1749840,1760560," rust initialize array so maybe on need plus feel maybe uh so there is array init methods for array"
1760560,1769440," initialization in rust uh okay so we can initialize one by one uh so with the copy yes so this is the the"
1769440,1775760," one that we're talking about with the default and then you can go on save you can allocate and initialize it"
1775760,1783520," memory initialize memory and iterate okay so the method that i described is unsafe all right so i didn't"
1783520,1788080," know that like uh allocating like piece of memory and just setting values there in the save but i mean"
1788080,1796560," maybe it is maybe this interesting interesting interesting interesting okay uh but we don't want to be unsafe so"
1796560,1801520," uh we're gonna actually declare that we want uh this thing to be copyable right so we're gonna say that"
1801520,1809760," it's copyable uh all right and what does it say now uh the function default exists for struct but its"
1809760,1816560," trade bounds were not satisfied cell is not copyable okay it does make sense to actually make it copyable i"
1816560,1822720," think let's make it copyable derive copy so i think it also has to be clonable if you make it you want"
1822720,1828640," to make it cool yeah yeah if you want to make it copyable it also has to be uh clonable uh and just"
1828640,1833840," like that we finally created a board isn't that amazing i think it's good damn cool"
1837680,1846720," um i think there is a method uh it's not even unstable it's still a pr oh i see maybe can we"
1846720,1855440," make like a custom build of rust with this specific patch i think that'll be kind of cool so yeah i"
1855440,1867360," won't have that yeah that'll be cool but unfortunately it's not even unstable no so we have to copy everything"
1868080,1875760," very well done it is what it is and it isn't who but it isn't so but this is not enough i want the board"
1875760,1881920," to be not a one-dimensional array but actually two-dimensional array so you see uh we're gonna"
1881920,1889120," have rows right so we're gonna have rows and we're also gonna have columns right this can be calls uh use"
1889120,1895840," size and what i want to have here is in fact so this is going to be rows and this is going to be calls"
1895840,1900880," right right can we somehow initialize that is that even possible to do"
1900880,1915440," so okay can we do a rust affinity rust format buffer okay so that's fine"
1918880,1924800," so this is going to be m and this is going to be actually rows and columns"
1924800,1935200," look at that i think it's that that's cool okay just use flight array and implement index"
1935200,1945440," that's kind of inconvenient even in c i can actually make a two-dimensional array make the"
1945440,1949760," compiler automatically work with all of that it's kind of strange that they can do that in russ but"
1949760,1956000," okay um anyways so how we're going to do that can i now make something like this so this is going"
1956000,1963120," to be rows and this is going to be columns uh you missed the t where where did i miss the t where oh my"
1963120,1966080," god thank you thank you so much thank you thank you thank you that's pretty cool"
1968640,1975680," okay so it's going to be 10 by 10 right so this is going to be 10 by 10 and it seems to be compiling"
1975680,1984240," actually look at that i think i think i think it's in it it actually compiling nice um so there's also"
1984240,1992400," index uh type right so i think there's some sort of index type people say that there is maybe we can"
1992400,1999200," implement it as well but index probably doesn't work for two-dimensional things right oh no look at that"
1999200,2008960," it works with something called idx and if i use like a tuple for idx maybe i can do that so i'm not quite"
2008960,2015920," sure um i can index with tuple but maybe it would be actually better to just directly access the elements"
2015920,2020720," and stuff like that i think yeah i think it will be better to do like that"
2020720,2034240," so also when i have a tuple is it possible to access the elements of the tuple maybe i can actually"
2034240,2040720," provide the size as the tuple instead of like two or two of these parameters that will be actually kind"
2040720,2046400," of interesting i think but anyway all right so let's have implementation"
2046400,2058480," i'm thinking maybe having size as the runtime value is kind of overkill maybe we would have it as the i"
2058480,2063440," mean as a compile somewhere maybe we could have it as a runtime value so yeah"
2068480,2075600," yeah i could do tuples but yeah something like that so what's the easiest way to make this a runtime value"
2075600,2081200," so uh for example if i want to have a dynamic array right if i want to have a dynamic array and i want"
2081200,2087840," to initialize it quite easily so do i use vectors or do i use something else or how do i even do that um"
2089760,2101680," vectors okay and two-dimensional vector is the two-dimensional vector vector vectors right do"
2101680,2102560," understand that correctly"
2102560,2112080," hello deep singularity hello hello uh so here's an interesting thing so each individual vector can grow"
2112080,2118080," indefinitely right you can push elements into it and it will grow which means it reallocates its memory"
2118640,2125200," right so if i make a two-dimensional vector vector of vectors that means each individual row can reallocate"
2125200,2131040," in the memory so there the rows are actually spread across the memory they are not continuous so if i"
2131040,2136640," do vector of vectors this two-dimensional array is not continuous in the memory because any row can"
2136640,2140720," can be moved or reallocated if i understand correctly i don't know how vector is actually"
2140720,2147760," implemented in us but is it how it's implemented that's why i didn't do that okay and i'm asking how you do that"
2147760,2156160," like i want uh a run time uh two-dimensional array so the size of the array i only know at runtime"
2156160,2161760," how do i do that right so i only know the size at runtime but i want to have a two-dimensional array how"
2161760,2172080," do i allocate it does anyone know um so yeah i know at runtime and is it vector of vectors or just a single"
2172080,2178400," vector i just store everything continuously and i calculate the specific index you want to look at one"
2178400,2187440," array and n by m right and then once i allocate array n by m i have to tediously compute their position"
2187440,2193600," from two indices so the compiler won't help me that on the heap uh with box oh you can do that with box i"
2193600,2203840," see um i see um i see i see i see so essentially uh essentially i can do something like box new um and i"
2203840,2211280," suppose i can do something like um so where's the size yes so the type the value is going to be zero"
2212000,2221440," 10 by 20. so if i remember correctly so this is going to be box this is going to be books"
2221440,2233600," yeah you can start with that and uh this thing will give box the type so it will have a corresponding"
2233600,2239920," type but unfortunately the size of this thing is part of its type so it's not going to be as easy as i"
2239920,2245040," think um yeah i i guess everyone suggests one dimensional array so"
2245040,2252720," is rest as low level as c it's supposed to be right uh i think it is as low level as c"
2252720,2259360," single vec plus input index is the best you can do without crates in my opinion"
2260240,2265120," interesting uh but i'm pretty sure crates just do the same thing aren't they"
2265120,2270000," crates also just create like a single vector and implement index"
2270000,2276080," all right so let's just go ahead and implement that then"
2276080,2287920," so this one is going to be a vector right vector of t um and we'll have to implement an index for that"
2289760,2292880," so this is going to be a little bit more manageable in that particular case"
2292880,2302720," oh we also need to store width and height so it's going to be um no rows um use size and columns use"
2302720,2310560," sites all right so since uh we need to provide the size at runtime so we don't need the default"
2310560,2316400," implementation anymore so we're going to do implement uh t does it need to have a default"
2317520,2322800," we always need to have a default um maybe it doesn't really have to have a default because"
2322800,2328480," you can always provide the default as the parameter as well so why not so okay this is going to be a"
2328480,2334880," board and this is going to be a board and uh we're going to create a new and we're going to provide the"
2334880,2344400," roles use size columns use size and um x the the value of this thing but because of that does it have to be"
2344400,2348080," copyable yeah i think it has to be copyable so i'm going to actually say that it has to"
2348080,2353360," be copyable because i'm going to copy it across uh several things in here all right in here i'm going"
2353360,2358640," to return to the board so in the vector if i want to create a vector like people were talking about some"
2358640,2361360," sort of capacity in the vector so let's actually see"
2361360,2364160," um"
2364160,2369680," uh what a language do you really have to jump to i mean"
2369680,2376880," well how this is a safe language like all of that is needed to make sure that everything is safe"
2376880,2383440," how you don't understand that all right so uh there was something like with capacity or something with"
2383440,2391680," capacity uh so well i mean capacity actually changes the capacity but doesn't really uh changes the"
2391680,2399600," size is my best bet to just either like uh do a loop and push elements in the loop"
2399600,2405840," is that uh the best approach you can have if i want to fill array with something is there something like"
2405840,2409840," fill oh yeah there is a fill uh fill value fills"
2409840,2423120," with size i assume that capacity is kind of similar to uh oh you can use it okay so there is a thing"
2423120,2433680," called vector all right so vec uh is that a macro yes it is a macro okay can you search for it is it"
2433680,2438960," possible to search for it i cannot see that but okay i'm gonna i'm gonna give it a try then i'm gonna"
2438960,2448560," give it a try so this is gonna be let's actually do maybe self self uh rows rows and i think in this"
2448560,2456880," particular case you can just say rows right columns and elements is gonna be uh vec uh the element uh x"
2456880,2464880," rows by columns right this is basically what i can do uh i think and if i'm gonna make this thing i'm gonna"
2464880,2475280," make cells in here and it's gonna be new um 10 by 10 and the cell is gonna be essentially uh cell floor"
2476000,2481600," maybe i have to actually make it four can you make it floor i think i should be yeah yeah it's a room"
2481600,2489120," floor yes yes yes oh you know what i can actually call it floor the only reason why i called it a room"
2489120,2496320," floor in haskell is because um is because it didn't create additional namespace but obviously rust is such"
2496320,2501600," a good language that creates a name space around in enumeration and yeah so i don't have to come up with"
2501600,2507360," weird names and shit like that so finally programming in a good language okay so i forgot to provide team"
2507360,2515280," here and uh what else do we have in here um so default default default this thing it doesn't have to be"
2515280,2523520," default in here do we have anything else uh yeah this is just a floor uh do we have anything else i think"
2523520,2528960," we've got it i think i think we've got it we've got it compiling so uh we also need to implement an index"
2528960,2547600," right so how are we going to do that index let's implement it so let me take a look at the definition"
2547600,2552480," because i don't quite understand um trait index sized"
2552480,2564320," i suppose that what i have to do in here i need to implement t index hello twitly do hello hello index"
2564320,2574640," u size u size index u size u size for board t do i do that correctly i think i'm doing that correctly"
2574640,2581040," so and then i need to implement so it also has an output but i presume do i have to set that output"
2581040,2587280," somehow oh there is actual example okay so um"
2590000,2592960," oh i see i see i have to set the type of the"
2592960,2606240," of the board in there okay so here goes the type for which i'm implementing no"
2606240,2618320," this is the index okay that makes sense this is the index and the output okay i see type output"
2619520,2628080," equal t perfect uh so i think it also has to be semicolon so and then index uh index we're gonna"
2628080,2638560," take self uh and it's gonna be something like that can i uh actually pattern match row and column like"
2638560,2644160," this i keep forgetting if i can pattern match the arguments in the rust like in a lot of languages"
2644160,2648640," uh like semi-functional languages actually allow you to do that but i don't remember if you can do that"
2648640,2654480," in rust you can do that in rust okay that's cool and so and what we're returning here we return self"
2654480,2661200," output uh okay so and then what i have to return here i mean i don't have to return it like that"
2661200,2670640," so i have to take self elements um then i take a current row multiply it by the size of the row and the"
2670640,2678160," size of the row is columns plus column right and i return a pointer to this thing i think that's how you do"
2678160,2689120," that um yeah an index only allows you to grab an index by um immutable reference but how can i do"
2689120,2695920," that by immutable reference so is there a separate interface for that so index integration and an immutable"
2695920,2706160," context okay is there like a mute index index mute okay so if i want to mutate it i have to have a separate implementation"
2706720,2714880," um okay so fair enough makes sense makes sense fair enough cool cool cool um all right so that's fine"
2714880,2724320," that's pretty pogue and one of the things we can probably try to do we can try to iterate through all"
2724320,2731280," all of that all right how can we iterate that uh for uh let's say uh a row in um"
2731280,2738480," is it possible to return a range for rows"
2740640,2753840," you know what i mean for row in board rows and then for uh column in board calls and then do board"
2753840,2760480," row column uh and uh just do things there like two char"
2763280,2767760," you know what i mean and then you can have a methods that actually return the range because"
2767760,2774080," for a range you have a type you have a very specific type right so this is our range um and"
2775680,2780160," yeah the type of that range is start and end um"
2780160,2788320," you can implement your own iterators but uh like it it actually depends sometimes i want to iterate it"
2788320,2791840," like that but sometimes i want to iterate on the columns and stuff like that i think i want to just"
2791840,2799120," have uh this as ranges so and since uh rows and columns is already taken maybe i'm going to call it a"
2799120,2804640," rows range and calls range so i think that's this is going to be a pretty cool idea so and then we're"
2804640,2815040," going to do put uh print um and then print ln uh something like that maybe i have to do it like that"
2815040,2821680," or whatever is there any way to print a single character maybe maybe there is but anyway so let's"
2821680,2827440," actually implement the following thing it's going to be t board and what i want to have here i want to"
2827440,2835440," return uh rows range right here's the rows range it's going to be self and we're returning the range from"
2835440,2843600," like use size to use size and then can i do the following thing where i would say uh return zero uh board"
2843600,2854960," rows right board rows and similarly uh calls calls so yeah essentially i have a board and i just call"
2854960,2861200," rows range calls range will that work um oh yeah it has to be self yeah thank you thank you so much"
2861200,2862560," thank you so much so"
2862560,2871440," so let's see if it compiles it doesn't compile i wonder why uh not found in this code because we have"
2871440,2880960," to import it i suppose it's located std ops range and what do we happen here uh index is not available um so is"
2880960,2886880," so is index also located in ops maybe it's also located in ops okay so let's actually import both of"
2886880,2895920," them so it's gonna be a wrench and index range and index uh all right so this is self of course uh do we"
2895920,2904960," have anything else um yeah forgot to pass it forward and do we have anything else arrange uh remove this type argument"
2906160,2909200," okay thank you thank you thank you so much"
2909200,2911760," it worked"
2911760,2918960," isn't that cool i think it's pretty good damn cool"
2918960,2929280," look at that so we have like a type save board and everything is so goddamn safe oh my god i really like it"
2929280,2940240," uh so god quitter exactly exactly um so and yeah i can just iterate like board rows range calls range and i"
2940240,2945920," can actually change it at some point what if i at some point i want the row start with one"
2945920,2954320," right rows start with one and i will change that and and if everyone is using this instead of directly"
2954320,2960400," accessing these elements you won't have to change your code you can actually modify and make it uh iterate"
2960400,2966320," over any kind of like indices and it will just work existing work will just work i think this is cool"
2966320,2975200," i think this is really cool anyways so we have that um and one of the operations that i had on the board"
2976080,2982560," is feel rect uh feel rect uh feel rect so essentially"
2982560,2989680," you take a rectangle right so you take a specific rectangle right so you take an element"
2989680,2994560," of t and of course it has to be copyable right so we have to make sure that it's copyable"
2994560,3002160," and what it will do it will fill the rectangle um it will fill the rectangle uh within that specific"
3002160,3012480," word you just fill that rectangle but to do that uh right to do that uh we have to implement a rectangle"
3012480,3017280," right so let's introduce structure rectangle so what's going to be the rectangle um"
3017280,3030800," we can actually make it like uh x x u size y u size w u size and so on and so forth"
3030800,3036080," but what i found out it would be easier to actually in this particular case express rectangle as two"
3036080,3043440," points and we need to also introduce the type for a single point for a single cell um and that single"
3043440,3050160," cell um could be also a separate structure let's call it something like self and it's going to have a"
3050160,3062320," role use size and column you size there we go or maybe can't we make something like a role use size"
3062320,3070800," column size is that the thing we can do in in the latest rust is it possible to do something like that"
3070800,3080800," with the names and you know what i mean i think that would be cool uh so okay i i know that you"
3080800,3087760," can do something like that right i know you can do like like that um oh this is"
3087760,3092560," already taken so this is a rectangle so what should we call what's called point let's call point then"
