start,end,text
8275520,8305500," Altyazı M.K."
8305500,8335480," Altyazı M.K."
8335500,8365480," Altyazı M.K."
8365480,8395460," Altyazı M.K."
8395460,8425440," Altyazı M.K."
8425440,8455420," Altyazı M.K."
8455420,8485400," Altyazı M.K."
8485420,8515400," Altyazı M.K."
8515420,8545400," Altyazı M.K."
8545400,8575380," Altyazı M.K."
8575380,8605360," Altyazı M.K."
8605360,8635340," Altyazı M.K."
8635340,8665320," Altyazı M.K."
8665320,8695300," Altyazı M.K."
8695300,8725280," Altyazı M.K."
8725280,8755260," Altyazı M.K."
8755260,8785240," Altyazı M.K."
8785240,8815220," Altyazı M.K."
8815220,8845200," Altyazı M.K."
8845200,8875180," Altyazı M.K."
8875200,8905180," Altyazı M.K."
8905180,8935160," Altyazı M.K."
8935160,8965140," Altyazı M.K."
8965140,8995120," Altyazı M.K."
8995120,9025100," Altyazı M.K."
9025100,9055080," Altyazı M.K."
9055080,9085060," Altyazı M.K."
9085060,9115040," Altyazı M.K."
9115060,9145040," Altyazı M.K."
9145060,9175040," Altyazı M.K."
9175040,9205020," Altyazı M.K."
9205020,9235000," Altyazı M.K."
9235020,9265000," Altyazı M.K."
9265020,9295000," Altyazı M.K."
9295000,9324980," Altyazı M.K."
9325000,9354980," Altyazı M.K."
9354980,9384960," Altyazı M.K."
9384960,9414940," Altyazı M.K."
9414940,9444920," Altyazı M.K."
9444920,9474900," Altyazı M.K."
9474900,9504880," Altyazı M.K."
9504900,9534880," Altyazı M.K."
9534880,9564860," Altyazı M.K."
9564860,9594840," Altyazı M.K."
9594840,9624820," Altyazı M.K."
9624820,9654800," Altyazı M.K."
9654800,9684780," Altyazı M.K."
9684780,9714760," Altyazı M.K."
9714760,9744740," Altyazı M.K."
9744740,9774720," Altyazı M.K."
9774720,9804700," Altyazı M.K."
9804700,9834680," Altyazı M.K."
9834680,9864660," Altyazı M.K."
9864660,9894640," Altyazı M.K."
9894640,9924620," Altyazı M.K."
9924620,9954600," Altyazı M."
9954600,9984580," Altyazı M.K."
9984580,10014560," Altyazı M.K."
10014580,10044560," Altyazı M.K."
10044560,10074540," Altyazı M.K."
10074540,10104520," Altyazı M.K."
10104520,10134500," Altyazı M.K."
10134500,10164480," Altyazı M.K."
10164480,10194460," Altyazı M.K."
10194460,10224440," Altyazı M.K."
10224460,10254440," Altyazı M.K."
10254440,10284420," Altyazı M.K."
10284420,10314400," Altyazı M.K."
10314400,10344380," Altyazı M.K."
10344380,10374360," Altyazı M.K."
10374360,10404340," Altyazı M.K."
10404340,10434320," Altyazı M.K."
10434320,10464300," Altyazı M.K."
10464300,10494280," Altyazı M.K."
10494280,10524260," Altyazı M.K."
10524260,10554240," Altyazı M.K."
10554240,10584220," Altyazı M.K."
10584220,10614200," Altyazı M.K."
10614200,10644180," Altyazı M.K."
10644180,10674160," Altyazı M.K."
10674160,10704140," Altyazı M.K."
10704140,10734120," Altyazı M.K."
10734120,10764100," Altyazı M.K."
10764100,10794080," Altyazı M.K."
10794080,10824060," Altyazı M.K."
10824060,10854040," Altyazı M.K."
10854040,10884020," Altyazı M.K."
10884020,10914000," Altyazı M.K."
10914000,10943980," Altyazı M.K."
10944000,10973980," Altyazı M.K."
10973980,11003960," Altyazı M.K."
11003980,11033960," Altyazı M.K."
11033960,11063940," Altyazı M.K."
11063960,11093940," Altyazı M.K."
11093940,11123920," Altyazı M.K."
11123920,11153900," Altyazı M.K."
11153900,11183880," Altyazı M.K."
11183880,11213860," Altyazı M.K."
11213860,11243840," Altyazı M.K."
11243840,11273820," Altyazı M.K."
11273820,11303800," Altyazı M.K."
11303800,11333780," Altyazı M.K."
11333780,11363760," Altyazı M.K."
11363760,11393740," Altyazı M.K."
11393740,11423720," Altyazı M.K."
11423720,11453700," Altyazı M.K."
11453700,11483680," Altyazı M.K."
11483680,11513660," Altyazı M.K."
11513660,11543640," Altyazı M.K."
11543640,11573620," Altyazı M.K."
11573620,11603600," Altyazı M.K."
11603600,11633580," Altyazı M.K."
11633580,11663560," Altyazı M.K."
11663560,11693540," Altyazı M.K."
11693540,11723520," Altyazı M.K."
11723520,11753500," Altyazı M.K."
11753500,11783480," Altyazı M.K."
