start,end,text
228860,235660," you know, zero. And let's close the curly braces. So to exit the insertion mode, you press dot."
235660,244140," Right. So between these two things, we actually inserted some text. Right. And now we can save this"
244140,249660," text. And finally, this motherfucker printed something. Holy fucking shit. So it printed that"
249660,256060," it saved 83 characters to the file system. Right. So we can now exit this entire thing. We can open it up."
256060,262540," Right. And here is the main with 83 bytes. We can cut this thing. And there you go. We have the file."
262540,267260," Right. So we can open it again and stuff like that. As you can see, it says that it loaded 83 bytes."
267260,274860," One of the things it has, it can actually call external shell commands, just like Vim. And just like in Vim,"
274860,280620," it's actually exclamation mark. Right. With exclamation mark, you can actually print any shell command and it"
280620,285180," will call an external shell command. Right. So for example, I can check what's currently in the current"
285180,292060," folder and stuff like that. And so essentially what I can do, I can now try to compile this program from"
292060,299100," within ED. I just compile the program. Right. And then I can now run my program from within ED. It's"
299100,305100," hello world. For instance, I now want to replace hello world with something else, but I can't see"
305100,312300," shit in this mess. Right. I can't see shit in this mess. So essentially ED has the current cursor. Right. And"
313820,318540," you can't see it, but it's there actually. So you can actually print what's under the current cursor,"
318540,323900," the line and the current cursor. Right. The line at the end of the current cursor is this one. You can"
323900,330220," move to any line. You can just press the, you can just type in the line that you want to go to. Right."
330220,335420," And you went to this line. You can actually press enter and you go to the next line, to the next line,"
335420,341820," to the next line, and you reached this line in here. So what you can do is now you can replace"
341820,346780," something within that line using regular expressions. Now I want to replace hello world"
346780,354860," with a full bar like this. So, uh, and if I now print the current line, it's full bar. I can now"
354860,360700," save this entire thing. I can recompile this entire shit, main.c, and I can run this entire stuff and"
360700,365340," it's now full bar. So as you can see, you can do development in this text editor. You can't see shit."
365340,371180," Right. But, but you can do development. Right. So you can navigate around and stuff like that."
371180,376140," So what's interesting is that you can also search for things. For example, I don't want to step"
376140,383660," each individual line. I want to just straight up find foo. I put slash foo and I found the line."
383660,390780," Right. So now maybe I want to replace bar with a comma buzz. Right. So, and it's going to be like"
390780,395740," that, save it. Uh, and it doesn't really have like a read line interface or anything like that. I have"
395740,401580," to retype all of the commands one more time. Right. So, and now it's, uh, uh, I, I, I fucked up the"
401580,407500," replacement. I was supposed to actually replace it with bar buzz. I wanted to do full bar buzz. But anyway,"
407500,413500," so what's interesting is that like, there's different ways to print things. Uh, right. So I can type one and"
413500,420540," instantly print. Right. So, or I can actually print the range from one to three. Right. So there you go."
420540,426220," Here is the range from one to three. So there's also print command that also prints lines, uh,"
426220,431100," like this. Right. So you can see the actual lines. And if you don't provide the ends of the ranges,"
431100,435900," it actually brings the entire file with all of the lines and stuff like that. So you can actually see"
435900,441900," the whole file if you want to. Right. So interestingly is that you can go to the line four"
441900,448300," and go instantly into the insertion mode like this and start inserting things. For example,"
448300,454380," I want to print this entire thing like N times, uh, let's say I want to print it 10 times, uh, like so."
454380,458620," Right. So I'm going to do it like that. Boom. Let's take a look at the file. And as you can see,"
458620,465180," I appended this new loop in here. So now it will print that 10 times. So that's basically"
465180,470780," ED. This is how, uh, Ken Thompson and Dennis Ritchie originally were developing"
470780,477740," Unix and programming in C. They were not using Vim or any visual textile or anything. They wrote the"
477740,485740," entirety of the shit like this. I'm not even fucking joking. Like they wrote an entire fucking Unix"
485740,494540," like this. So programmers are not that productive anymore, aren't they?"
494540,501180," Right. So imagine reading everything like this. They fucking did. Um, so"
501180,512060," And so, uh, it's pretty cool, but it's, it's kind of simplistic, right? It's kind of simplistic,"
512060,519420," but at the same time, um, it's simplicity allows you to do some cool shit. For example,"
520060,528300," I can see implementing a chat bot command that acts like ED. What if we literally had like a chat bot"
528300,537180," command, uh, called ED, right? So something like ED, and you could just type the ED command in there and"
537180,543260," And everyone had their personal opened file, which they can navigate, right? So you do something like"
543260,550860," ED A, right? And you go into the insertion mode. Then you do ED, um, like, I don't know, like insert"
550860,556780," Some stuff, right? So include stdio, blah, blah, blah, blah, blah, and it will insert that line and go to the next line."
556780,564140," Uh, right? So when you continue adding stuff and then you do ED dot, uh, right? And it will just like save that file and"
564140,570380," That's going to stay in a database, right? So forever. You can store some stuff in there. Uh, right?"
570380,576460," So, and every user has their own file. So that's kind of cool. So there's different use cases for this kind of thing"
576460,578700," For instance, you can"
578700,582140," For example, store links in there, right?"
582140,588940," Some sort of like a bookmark links and then you know that the link that you're interested in is on the line 5, right?"
588940,596620," So you can do ED 5P, and it will print the link on the line 5, right? Because it will actually go there and stuff like that"
596620,603420," So, this is what I, uh, decided to implement today. So it doesn't sound that difficult to implement, honestly"
603420,605500," Uh, right. So I was thinking"
605500,611980," How exactly we're going to approach this thing. So we could actually just implement a small subset of ED"
612700,619980," Or run like an actual GNU ED as a external process and sort of like sandbox it and stuff like that"
619980,622380," I think"
622380,624380," Using actual ED is"
624380,631340," Kind of difficult in the sense that it it introduces too large of an attack vector, right? So because it's a"
631340,638620," Additional moving part, right? So you have to spend some time isolating it. Uh, right"
638700,642700," So and though and then it has some features that are not desirable"
642700,645100," So you need to kind of like suppress them"
645100,651340," You know remove them or something like that. So it's kind of you start with a full editor"
651340,655260," And then you have to cut off these things that like you don't need"
655260,658220," It's better to actually go in send out, right?"
658220,664140," So it's better to go inside out and just implement a small subset of the features that you actually need"
664620,671340," And honestly, I think the ED is rather simple text editor that it's not that difficult to do. Like we can start with"
671340,677740," Uh, right very basic functionality like very basic functionality maybe insertion mode"
677740,683100," Uh, right. So then navigating by lines and printing lines"
683100,688940," Right something like that. Uh, it can also delete the lines by the way. So, uh, believe it or not"
689980,693740," Deleting lines so I can find return for instance is actually d"
693740,696700," And there we go. I just remove it"
696700,700700," So it like you you may think that using this text editor is kind of slow"
700700,707020," But look how quickly I just deleted a line, right? I can go like this and I delete it include"
707020,712780," It's actually super it's actually super efficient. It's faster than visual studio code"
715100,717100," Uh, got him"
717100,724700," Yeah, so uh, if you get used to it you can be extremely efficient for instance like if you"
724700,728380," Have a compiler error, right some sort of a compiler error"
728380,735020," You can quickly jump to the line in the compiler error by just typing the the, you know, the number of the line"
735020,741740," It is super quick. Uh, so can you delete everything like this? Does it delete everything? Oh, yeah, it does delete everything. Thank you everyone"
742460,745580," Thank you everyone for deleting my fucking program. I really appreciate it"
745580,748940," Anyways, uh"
748940,751180," Right"
751180,752380," Got him"
752380,753820," Fucking got him"
753820,759100," Uh, so yeah, let's go ahead and fucking try to implement this entire thing. So our board is called gatekeeper"
759100,763020," I completely forgot about it the chatbot"
763020,765820," That doesn't want you to know about"
767580,775500," Right, so it's it's a gatekeeper it even has a gaslighter which is a bot configuration command line tool which works by connecting to the bot database and modifying it"
775500,781340," Okay, oh, it's so I can modify the database without issuing any commands. That's why it's called gaslighter, right?"
781340,784140," Because something within the bot has changed, but you don't know what"
784140,786780," So"
788700,791420," Uh, it's possible to create dms inside of twitch chats"
791420,798780," I'm do I look like a twitch support or something like I don't fucking know bro bro bro anyway"
798780,802940," So, uh, here's the thing. So I think I managed to build it. Uh, right"
802940,808620," So here is an executable that we got in here. Unfortunately, I can't run it on my machine, right?"
808620,810620," I couldn't unfortunately I can't run it on my machine"
811100,814540," So we're gonna be running it on production, right? So"
814540,820140," I mean to which bot? Ah, I don't fucking know. I think it doesn't support dms right now"
820140,827980," I don't think it does and personally I don't recommend you to use this bot because uh, I actually developed it entirely for myself"
827980,835900," Right, I had zero intention to make it reusable for anybody else. There is a lot of shit that is hard coded specifically for my channel"
836380,840460," So I don't think it's easy to use for anyone else, right?"
840460,845420," It's just like I don't have resources to maintain a chat bot that is reusable for everyone"
845420,847420," I'm just making it for myself"
847420,852220," Deploying directly to production. Yeah, that's another thing that we're going to be doing like your twitch api key"
852220,854860," Love it"
854860,860060," I'm hard coding a lot of things, but not not that specifically. Okay, uh, right, so"
860060,864940," There are some things that I refrain to uh to to hard code"
867180,869180," So anyways, um"
869180,872140," Let's go ahead and fucking do that"
872140,875020," So let's maybe start with introducing the command"
875020,879020," Uh, so what do we have in here? So this is the"
879020,887020," Different commands and shit like that. So oh, yeah, this is not commands. This is actually functions believe it or not"
887020,895100," Right, this is actually functions. So the bot has its own built-in programming language that is based on backs, I think"
895660,901660," Uh, right, so gitlab.com so in backs, uh, I think it's still available on on gitlab"
901660,904620," Yeah, yeah, yeah, yeah, so this is what we're using here essentially"
904620,907260," So, um, it's a simple"
907260,911420," Custom scripting language, uh, right? So that looks like this, right?"
911420,913420," It has only like four elements"
913420,917020," Strings integers variables and phone calls"
917020,921340," Uh, right and here is a simple interpreter written in go"
921580,927660," So essentially the way we use this simple programming language is that we define commands through that language, right?"
927660,929820," So in the database there is"
929820,937340," Uh, a table right called commands and it maps the name of the command to a backs expression"
937340,944300," To a backs expression and when you call that command that backs expression is interpreted with the backs interpreter"
944700,948220," Right, and different functions that you use in that backs expression are actually"
948220,952140," These go functions that are implemented. So for example, you can do say"
952140,954460," Right, so I can define a command"
954460,959100," Uh, like something like foo and its backs expression is going to be"
959100,961020," Say foo"
961020,966460," Right, you can actually say it at an author, right? So you can use a variable author"
967180,971580," And it will actually create like, uh, you know, say this specific thing"
971580,975260," It will say whoever sent this command plus this message"
975260,977340," This is the way by the way I implemented"
977340,979340," The today command, right?"
979340,981340," So if you try to do today"
981340,983340," Uh, it prints at you"
983340,985500," And then some sort of a text"
985500,990060," Right, so if you take a look at the backs expression of this entire thing"
990060,993420," Let me quickly actually go to here"
993420,996060," And just select from commands"
997180,1000940," Where name is equal to today, right?"
1000940,1003900," So I'm just actually doing queries on production, by the way, right now"
1003900,1011100," Uh, and that will give you, uh, the following expression that I need to copy paste super quick"
1011100,1015180," Uh, right, so here is the expression that looks like this"
1015180,1016780," Right, so it says"
1016780,1021180," Uh, yeah, so this is actually kind of cool. I forgot about that, right?"
1021180,1023580," So it's either input or author"
1024380,1027100," Input is the argument of the command"
1027100,1028860," Input is the argument of the command"
1028860,1031660," And author is whoever sent this command"
1031660,1034380," So essentially, if you provide the argument for the command"
1034380,1038700," Instead of saying author, it will say that thing that you provided as an argument"
1038700,1040300," This is needed"
1040300,1042380," Uh, guess why this is needed?"
1042380,1045580," This is needed to redirect that to somebody"
1045580,1048860," Right, so if you just do today on yourself, right?"
1048860,1051020," Right, so just like that, it will add you"
1051020,1053260," But then you can add somebody"
1053260,1056540," And this command will add that somebody instead of you"
1056540,1060860," So this is the sort of like the scripting language that allow you to sort of configure"
1060860,1064380," Slightly tweak the behavior of the commands and stuff like that"
1064380,1066940," Right, so and it's a custom scripting language like that"
1066940,1068380," Super fucking simple"
1068380,1069740," Uh, right, so"
1069740,1071420," And it has a lot of additional"
1071420,1074140," Like functions and commands and stuff like that"
1074140,1075260," So it's actually super cool"
1075260,1076940," I wonder why I stopped developing this thing"
1076940,1079260," It's like, like I look into it and it's kind of cool"
1079260,1080700," I should continue developing it"
1080700,1083660," Uh, it's actually, I actually kind of like it"
1083660,1086140," So it has commands like url encode, right?"
1086140,1091100," So for example, you can do maybe something like url encode input"
1091100,1093340," Right, url encode input"
1093340,1096460," And then embed that into some sort of like an html"
1096460,1099420," Right, so that makes sense, right?"
1099420,1100700," So this is something that we use"
1100700,1102860," Another one that we have on here"
1102860,1104540," Like here's the or, right?"
1104540,1106620," So here's the or, here's the author"
1106620,1107740," There's also year"
1107740,1110540," Right, so this one is actually kind of funny"
1110540,1114940," I think the year or how we use year is for the still command"
1114940,1116700," Like still go, right?"
1116700,1119020," So you can say go go in 2024"
1119020,1123500," Imagine using go in 2024, holy fucking shit"
1123500,1126460," So and essentially this command uses the year variable"
1126460,1128460," Actually year function, right?"
1128460,1133340," So and next year after January 1st"
1133340,1135740," It's gonna automatically switch to 2025"
1135740,1138380," Right, because it's in Dex expression"
1138380,1140860," Like it's going to automatically do that"
1140860,1143980," Right, so this is how fucking cool our build is"
1143980,1145020," So to do this kind of stuff"
1145020,1148380," People usually do that in dynamic scripting languages and stuff like that"
1148380,1153260," But this is like a very simple scripting language that is specifically designed"
1153260,1158140," To, you know, to work as a chatbot command thingy"
1158140,1160220," Oh, this one is actually super interesting"
1160220,1161820," So Twitch or Discord"
1161820,1163580," Twitch or Discord"
1163580,1166700," So essentially this is a function that accepts two expressions"
1166700,1167340," A and B"
1167340,1170940," Right, so and essentially what it does"
1170940,1173980," On, if you call this command on Twitch"
1173980,1176540," It is going to execute expression A"
1176540,1178300," But if you call it on Discord"
1178300,1180780," It is going to execute expression B"
1180780,1181980," So this is needed"
1181980,1184700," So the same command works differently"
1184700,1186060," Depending on where you call it"
1186060,1187260," Either Twitch or Discord"
1187260,1190700," Man, this is such a fucking cool project"
1190700,1191820," Why I forgot about it?"
1191820,1196300," Yeah, so this is actually kind of cool"
1196300,1198540," Like every time I look at my old projects"
1198540,1199820," And it's just like thinking"
1199820,1201580," Damn, did I fucking make it?"
1202460,1203820," Did I fucking make it?"
1203820,1204940," Apparently I made it"
1204940,1206460," That's just so fucking cool"
1206460,1208220," Anyways, so this is like different"
1208220,1209980," And this is like functions, right?"
1209980,1213260," So commands and functions are two separate things"
1213260,1215260," Right, so and"
1215260,1219100," As of right now, we want to introduce a new command"
1219100,1220700," Not really a function"
1220700,1222620," We want to introduce a command"
1222620,1225500," So functions are used to define like a custom commands"
1225500,1226460," On top of custom commands"
1226460,1228700," We also have hard-coded built-in commands"
1228700,1230460," Because some of the things are kind of difficult to do"
1230460,1232620," Through the backs language"
1232620,1235900," So yeah, so did I add this thing to the description?"
1235900,1237980," I think I should add it to the description like so"
1237980,1241100," Anyways, anyways, anyways, anyways"
1241100,1247260," So I need to find where we have different commands"
1247260,1250620," I don't remember what was the, you know, built-in command"
1250620,1253500," I think one of the built-in commands is something like profile"
1254300,1258060," Yeah, so for example, there is a pretty cool command called profile"
1258060,1259180," Right, which"
1259180,1265020," Executes the commands and then tells you how long it took to execute this command"
1265020,1265980," Right, so and I think it's"
1269740,1273580," Got 'em, got 'em, got 'em, you think I'm allowed to use this command for everybody?"
1273580,1275180," Haha, no, anyway"
1275180,1278940," So essentially, I think it's a built-in command, right?"
1278940,1282620," So it's not really defined as a backs expression"
1282620,1284220," So let me actually grab this motherfucker"
1284220,1287660," It should be something like a profile, right?"
1287660,1288540," So yeah, there we go"
1289180,1292460," Uh, case profile, and this is how we have built-in commands"
1292460,1293980," Like, literal switch case"
1293980,1299180," So OP, polymorphism"
1299180,1301820," I'm just road-dogging fucking switch cases"
1301820,1303660," Like, bro, bro"
1303660,1307180," Like, why nobody develops shit like that?"
1307180,1308300," Seriously"
1308300,1310620," Like, you have a bot, it has a command"
1310620,1313180," On different commands, it does different shit"
1313180,1318620," Switch case, command name, case, that command, do that shit"
1319180,1321340," In other case, do that shit"
1321340,1322220," Actual ban"
1322220,1325660," I have a command, actual ban, when we play"
1325660,1331820," That's how software has to be developed"
1331820,1335180," That's how software has to be fucking developed"
1335180,1339980," Right, so, and the actual ban is like, we have a ban"
1339980,1343500," We can ban everybody, but it's a fake ban"
1343500,1344860," Not ban, but ban"
1344860,1345980," Or ban"
1347180,1348700," English, how do you say?"
1348700,1350780," I think you say ban, right?"
1350780,1352460," It's like a black"
1352460,1354060," Bad"
1354060,1355260," Ban"
1355260,1358220," Not ban, but ban"
1358220,1361820," Right, do I understand how vowels works in English correctly?"
1361820,1363980," Because again, English is not my first language"
1363980,1366380," So you guys have too many vowels"
1366380,1367900," I think you guys have too many vowels"
1367900,1370540," So you have to reduce the amount of vowels in your language, seriously"
1371100,1374140," So anyway, right, so there's just a fake ban"
1374140,1375980," And there's an actual ban"
1375980,1377820," Wow"
1377820,1380220," Anyways"
1380220,1381980," So what we're gonna do in here"
1381980,1382620," What we're gonna do"
1382620,1384700," So there's a search"
1384700,1386700," I don't remember what is useful"
1386700,1387580," There's an eval"
1387580,1388460," Oh"
1388460,1391020," Bro"
1391980,1394300," I can actually evaluate backs"
1394300,1397500," I think I can actually evaluate backs"
1397500,1398220," I can say"
1398220,1399740," Your mom"
1399740,1402140," Yo"
1402140,1403740," I could"
1403740,1405500," I can actually demonstrate all of this"
1405500,1406780," I forgot about that"
1406780,1408300," So what's funny is that"
1408300,1410460," Okay, so I can do eval input"
1410460,1412620," But it's not gonna do anything, right?"
1412620,1413660," Because it doesn't say anything"
1413660,1415900," So if I do eval say input"
1416620,1418300," But here's the funny thing"
1418300,1421180," The input of the eval command is itself"
1421180,1425020," So the simplest quine in backs is say input"
1425020,1428300," Holy fucking shit"
1428300,1430460," So you can do quines in this language, right?"
1430460,1431740," So because it said say input"
1431740,1433100," And it's actually printed itself"
1433100,1436060," Right, so that's kind of cool"
1436060,1438860," So then I can do eval say author"
1438860,1440700," Right, so eval say author"
1440700,1442380," And it adds myself"
1442380,1444380," Right, so and then I can do eval say"
1445500,1446060," Author"
1446060,1448140," So hello"
1448140,1449820," Right, something like this"
1449820,1451740," And it just like says hello to me"
1451740,1454220," Nobody except me can use this command by the way"
1454220,1456380," Because it's kind of dangerous command, right?"
1456380,1458380," So it's kind of a dangerous command"
1458380,1460460," But anyway, anyway, anyway, anyway"
1460460,1462620," So this is probably where we're going to be adding a new command"
1462620,1464300," Which is going to be just like a case"
1464300,1465420," Ed"
1465420,1466780," Ed is not"
1466780,1469980," Sorry"
1469980,1470860," So what we're going to do in here"
1470860,1472380," I suppose we're going to just say a message"
1473420,1474940," Saying something to you"
1474940,1476620," Uh, right"
1476620,1476860," So"
1476860,1479900," Ed is not"
1479900,1484460," Uh, so dub, dub, dub"
1484460,1487180," Right, and then we're going to just return"
1487180,1488700," So let me see"
1488700,1491900," If this entire shit is even compilable"
1491900,1494380," Right, so I'm going to just go ahead and compile this stuff"
1494380,1495580," Okay, it is compilable"
1495580,1496540," So you know what I'm thinking?"
1496540,1498140," I think I need to create a separate branch"
1498140,1499660," So I'm going to create ed"
1499660,1501100," Uh, right"
1501100,1501900," So and then"
1501900,1503900," Oh, this one is interesting"
1503900,1505420," So here's the thing"
1505420,1507500," So if I create"
1507500,1509900," Like run another instance of the bot"
1509900,1511580," Right now, right"
1511580,1513580," So I'm running another instance of the bot"
1513580,1515660," So the second bot is kind of working"
1515660,1517020," It's kind of working"
1517020,1518060," And if you do ping"
1518060,1519180," Right, so"
1522140,1525660," It doesn't seem to be working"
1525660,1527260," That it seems to be twerking"
1527260,1529180," I'm actually kind of confused"
1529180,1531660," Uh, yeah"
1531660,1532300," I think"
1532300,1533900," I think I did a fucky walking"
1533900,1535820," Uh, ooh"
1535820,1540300," Yeah, so ed doesn't exist yet, chat"
1540300,1541180," It doesn't exist"
1541180,1541900," So I have to be"
1543260,1545740," Uh, I don't quite understand what the fuck is going on"
1545740,1547660," So let me just see"
1547660,1551260," Uh huh"
1551260,1554380," Hmm hmm hmm"
1554380,1556940," Uh"
1556940,1558700," Yeah"
1558700,1561500," So I'm just"
1561500,1567900," It looks like I can't connect"
1567900,1571580," Uh, it looks like I can't connect with a second bot"
1573260,1574140," Uh huh"
1574140,1575820," And if I try to do that"
1575820,1577420," So"
1577420,1578940," Did we"
1578940,1581500," That's what I'm talking about"
1581500,1581740," Yeah"
1581740,1583180," So there were some problems"
1583180,1583980," So as you can see"
1583980,1587260," Both instances of the bot"
1587260,1587900," They kind of"
1587900,1589500," They kind of compete"
1589500,1589740," Right"
1589740,1592300," So because they use the same prefix for the command"
1592300,1593020," Right"
1593020,1594220," As far as I know"
1594220,1595340," As far as I know"
1595340,1596700," We can customize the prefix"
1596700,1598540," If I remember how to do that correctly"
1598540,1599580," So"
1599580,1601740," Let me kill the second instance of the bot"
1601740,1601980," Right"
1601980,1603740," So the second instance is skilled"
1603740,1604540," And"
1604540,1607980," Now I can try to find my prefix command"
1607980,1608220," Right"
1608220,1609340," So I think it's a"
1609340,1611180," I think it's something like prefix or whatever"
1611180,1612380," So command"
1612380,1612620," Ah yeah"
1612620,1613100," Here it is"
1613100,1615260," Command prefix"
1615260,1616220," So it's either"
1616220,1618860," Dollar or exclamation mark"
1618860,1620940," I even recently like created a to do"
1620940,1622860," To actually make it customizable"
1622860,1624300," Via the database"
1624300,1626060," So I suppose we can use something like"
1626060,1626780," I don't know"
1626780,1627500," Maybe"
1627500,1628780," Maybe this kind of thing"
1628780,1628940," Right"
1628940,1630780," So that's what we're going to be using as a prefix"
1631820,1632060," Right"
1632060,1634540," So let me double check if this entire thing compiles"
1634540,1636140," Super super super quick"
1636140,1637100," Right"
1637100,1637500," So"
1637500,1637740," And"
1637740,1640540," Let's do a committee committee"
1640540,1641660," Introduce"
1641660,1643340," ED command"
1643340,1643660," Right"
1643660,1644540," I'm going to push that"
1644540,1647740," Right into the repo chat"
1647740,1649340," Do you feel my push?"
1649340,1650540," Do you feel my commit?"
1650540,1651980," In your repo?"
1651980,1653340," Sorry"
1654380,1657100," So let me fetch a lot of stuff from the server"
1657100,1659100," From the server"
1659100,1660140," From the server"
1660140,1662700," Let me find it from the server"
1662700,1664140," I haven't deployed it yet"
1664140,1665020," Chat, calm down"
1665020,1666620," Chat, calm down"
1666620,1667660," I haven't deployed it yet"
1667660,1669740," So I'm going to check out to the new branch"
1669740,1672300," The ED"
1672300,1675500," And I also need to rebuild this entire shisa locally"
1675500,1676620," Right"
1677340,1678780," I'm rebuilding it locally"
1678780,1679340," Slowly"
1679340,1680460," Slowly"
1680460,1681020," Carefully"
1681020,1682060," Rebuilding it locally"
1682060,1683740," It has been rebuilt locally"
1683740,1685340," And I'm starting the second instance"
1685340,1686700," So now if I do ED"
1686700,1688220," ED is nuts"
1688220,1689660," Dub dub dub dub dub"
1689660,1690780," Oh got him"
1690780,1691820," It is nuts"
1691820,1695420," So we got the command chat"
1695420,1696700," We're working"
1696700,1698140," So we can end to end"
1698140,1699020," Make changes"
1699020,1700860," And actually deploy it in production"
1700860,1703500," And test it right on the fucking stream"
1703500,1705660," Also using the test database"
1705660,1707740," So we don't damage the production database"
1707740,1708380," And stuff like that"
1708380,1710140," So that's pretty fucking progress"
1710140,1710540," Well I mean"
1710540,1713020," It is a production server"
1713020,1714220," Right"
1714220,1715500," Time to leave your psyche"
1719100,1722540," That's why I rarely stream the like bot development"
1722540,1723980," Because it gives me anxiety"
1723980,1724380," Thank you"
1724380,1727500," Thank you everyone for triggering my anxiety"
1727500,1731180," So by the way"
1731180,1732460," The second bot"
1732460,1734380," It doesn't have anything on it"
1734380,1735740," Any command is configured"
1735740,1738780," Except for the ED command"
1738780,1739020," Right"
1739020,1739980," So well I mean"
1739980,1742380," All of the built-in commands work"
1742380,1742620," Right"
1742620,1744700," So but there is no additional custom commands"
1744700,1746860," That you use backs and stuff like that"
1746860,1748540," Right"
1748540,1749580," So there we go"
1749580,1751980," So we have ED's nuts"
1751980,1752860," So that's pretty cool"
1752860,1754140," I'm really proud of ourselves"
1754140,1756380," So how are we going to be doing all of that chat"
1756380,1757580," How are we going to be doing all of that"
1757580,1758540," So I suppose"
1758540,1763100," We need to introduce the notion of the text editor"
1763100,1763420," Right"
1763420,1763820," Somehow"
1763820,1765100," Right"
1765100,1766780," So I forgot where was the ED"
1766780,1767900," Right"
1767900,1769900," So the ED was probably somewhere here"
1769900,1771260," It's kind of interesting"
1771260,1772860," What I noticed is that"
1772860,1776540," As soon as you learn the art of gripping and finding"
1776540,1788860," That was so much better"
1788860,1789900," That was so much better"
1789900,1791900," For those who don't speak Russian"
1791900,1792860," That's so much better"
1792860,1794780," Literally means go fuck yourself in Russian"
1794780,1795660," So"
1795660,1799820," Why didn't I think about that"
1799820,1800540," Thank you so much"
1800540,1805820," That's so fucking"
1805820,1806940," Why didn't I think about it"
1806940,1808460," This is such a perfect fucking joke"
1808460,1809020," Thank you"
1809020,1809660," Thank you"
1809660,1811340," Whoever in the chat suggested"
1811340,1814700," I apologize"
1814700,1815820," It's just like"
1815820,1816140," You know"
1816140,1817260," Anyways"
1817260,1821260," Wow"
1821260,1821980," This is what I hear"
1821980,1822300," And say"
1822300,1823660," Now you know what it means"
1823660,1824780," Now you know what it means"
1824780,1825500," That's what it means"
1825500,1826300," Not even joking"
1826300,1830620," So"
1830620,1832540," It literally translates"
1832540,1834300," If you take each individual word"
1834300,1836300," Word in that sentence"
1836300,1837580," And translate it"
1837580,1839100," ED means"
1839100,1839740," ""Go to"""
1839740,1841020," Right"
1841020,1842300," And ""нахуй"" means"
1842300,1843820," ""Towards dick"""
1843820,1845180," Right"
1845180,1847020," So if you literally translate it"
1847020,1847420," It means"
1847420,1849660," ""Go towards dick"""
1849660,1853260," But in terms of meaning"
1853260,1854540," It actually means"
1854540,1855820," ""Go fuck yourself"""
1855820,1856140," Right"
1856140,1856940," So essentially"
1856940,1857980," When you invite"
1857980,1860700," Somebody to go towards a dick"
1860700,1862300," You are suggesting them"
1862300,1864060," To go fuck themselves"
1864060,1864860," So that's"
1864860,1865660," That's how it works"
1865660,1866220," Essentially"
1866220,1866460," Right"
1866460,1870460," ""Go towards dick"""
1870460,1871740," Is a banger though"
1871740,1871980," Yeah"
1871980,1874220," So"
1874220,1874780," We need to"
1874780,1876940," We need to store"
1876940,1878860," The text somewhere"
1878860,1879100," Right"
1879100,1879740," So we need to store"
1879740,1880380," The text somewhere"
1880380,1881180," So we need to maybe"
1881180,1882540," Have some sort of a variable"
